RID,VERSION,IP,DURATION,AgeBracket,Postcode,Ethnicity,MeanExpectedCurrent,MeanExpectedFuture,Variance,MeanExpectedBest,MeanExpectedWorst,block,design_offset,WaterBills,BidLevelFrequency,bid,CV_WaterBills,CV_CouncilTax,Q16_ClimateCurrentEnvironment,Q16_ClimateCurrentSelf,Q16_MicroplasticsCurrentEnvironment,Q16_MicroplasticsCurrentSelf,Q16_MicroplasticsTen,Q16_MicroplasticsTwentyFive,Q16_MicroplasticsFifty,Q17_PandemicEnvironment,Q17_PandemicMicroplastics,Coronavirus,Charity,Consequentiality,Education,Income,Understanding,participant_id,Gender,CV,Bid,Order,Income_Annual,Variance_StatedConfidenceLevel,Variance_ConfidenceAsSD,Variance_ConfidenceAsVariance,Variance_IndividualLevel,Mean_Change,MeanExpectedCurrent_Scaled,MeanExpectedFuture_Scaled,Mean_MinusLowerBound,Mean_PlusUpperBound,MeanExpectedFuture_SampleMean,Q16_Comparison,LogBidIncome,VarianceLowerBound,VarianceUpperBound,Uncertainty,MEF,MEC,var.cameron,PaymentVehicle_Dummy,Education_HigherEd,Gender_Female,Gender_Dummy,EthnicityDummy,Task,Choice,av_A,av_B,av_C,ID,Respondent,Performance_A,Emission_A,Price_A,Performance_B,Emission_B,Price_B,Performance_C,Emission_C,Price_C
167,7,Anonymised,285.54,2,Anonymised,1,3,4,2,2,3,1,0,400,4,£20.00,1,0,2,1,11,8,11,11,10,3,3,1,1,1,5,3500,10,167,0,1,20,1,42000,2,0.5,0.25,2.5,7,8,9,2,6,2.49676025917927,-7,-0.000476303890881419,5,3,1,0.899920015996801,0.799940011997601,0.25,1,1,Male,1,0,4,2,1,1,1,416,104,0,0,0,10,10,0.5,50,40,1
101,7,Anonymised,677.238,1,Anonymised,1,4,2,2,1,5,1,0,400,10,£80.00,2,0,11,7,11,8,10,11,6,3,3,0,0,0,5,2250,10,101,1,0,80,1,27000,2,0.5,0.25,5,6,9,7,0,4,2.49676025917927,-1,-0.002967361227802,3,1,1,0.6999600079984,0.899920015996801,0.25,1,1,Female,0,0,1,3,1,1,1,417,105,0,0,0,5,10,1,10,90,2.5
101,7,Anonymised,677.238,1,Anonymised,1,4,2,2,1,5,1,0,400,10,£80.00,2,0,11,7,11,8,10,11,6,3,3,0,0,0,5,2250,10,101,1,0,80,1,27000,2,0.5,0.25,5,6,9,7,0,4,2.49676025917927,-1,-0.002967361227802,3,1,1,0.6999600079984,0.899920015996801,0.25,1,1,Female,0,0,2,2,1,1,1,418,105,0,0,0,10,40,5,50,10,0.5
101,7,Anonymised,677.238,1,Anonymised,1,4,2,2,1,5,1,0,400,10,£80.00,2,0,11,7,11,8,10,11,6,3,3,0,0,0,5,2250,10,101,1,0,80,1,27000,2,0.5,0.25,5,6,9,7,0,4,2.49676025917927,-1,-0.002967361227802,3,1,1,0.6999600079984,0.899920015996801,0.25,1,1,Female,0,0,3,2,1,1,1,419,105,0,0,0,50,40,1,5,10,0.5
101,7,Anonymised,677.238,1,Anonymised,1,4,2,2,1,5,1,0,400,10,£80.00,2,0,11,7,11,8,10,11,6,3,3,0,0,0,5,2250,10,101,1,0,80,1,27000,2,0.5,0.25,5,6,9,7,0,4,2.49676025917927,-1,-0.002967361227802,3,1,1,0.6999600079984,0.899920015996801,0.25,1,1,Female,0,0,4,3,1,1,1,420,105,0,0,0,10,10,0.5,50,40,1
209,7,Anonymised,171.857,1,Anonymised,1,2,3,1,3,3,2,4,300,2,£5.00,1,0,8,5,6,3,6,4,7,3,3,1,1,1,5,1250,10,209,1,1,5,1,15000,1,0,0,0,5,7,8,2,4,2.49676025917927,2,-0.000333388901237618,3,3,0,0.799940011997601,0.6999600079984,0,1,1,Female,0,0,1,3,1,1,1,421,106,0,0,0,50,10,1,5,40,5
209,7,Anonymised,171.857,1,Anonymised,1,2,3,1,3,3,2,4,300,2,£5.00,1,0,8,5,6,3,6,4,7,3,3,1,1,1,5,1250,10,209,1,1,5,1,15000,1,0,0,0,5,7,8,2,4,2.49676025917927,2,-0.000333388901237618,3,3,0,0.799940011997601,0.6999600079984,0,1,1,Female,0,0,2,2,1,1,1,422,106,0,0,0,5,90,2.5,10,10,0.5
209,7,Anonymised,171.857,1,Anonymised,1,2,3,1,3,3,2,4,300,2,£5.00,1,0,8,5,6,3,6,4,7,3,3,1,1,1,5,1250,10,209,1,1,5,1,15000,1,0,0,0,5,7,8,2,4,2.49676025917927,2,-0.000333388901237618,3,3,0,0.799940011997601,0.6999600079984,0,1,1,Female,0,0,3,2,1,1,1,423,106,0,0,0,50,90,2.5,5,40,1
209,7,Anonymised,171.857,1,Anonymised,1,2,3,1,3,3,2,4,300,2,£5.00,1,0,8,5,6,3,6,4,7,3,3,1,1,1,5,1250,10,209,1,1,5,1,15000,1,0,0,0,5,7,8,2,4,2.49676025917927,2,-0.000333388901237618,3,3,0,0.799940011997601,0.6999600079984,0,1,1,Female,0,0,4,3,1,1,1,424,106,0,0,0,50,40,2.5,10,90,5
152,7,Anonymised,338.818,4,Anonymised,1,0,0,2,0,0,2,4,700,9,£70.00,1,0,11,9,11,7,6,6,6,3,3,0,1,1,5,3500,10,152,0,1,70,1,42000,2,0.5,0.25,0,0,5,5,-2,2,2.49676025917927,2,-0.00166805710069706,1,-1,1,0.5,0.5,0.25,1,1,Male,1,0,1,2,1,1,1,425,107,0,0,0,50,10,1,5,40,5
152,7,Anonymised,338.818,4,Anonymised,1,0,0,2,0,0,2,4,700,9,£70.00,1,0,11,9,11,7,6,6,6,3,3,0,1,1,5,3500,10,152,0,1,70,1,42000,2,0.5,0.25,0,0,5,5,-2,2,2.49676025917927,2,-0.00166805710069706,1,-1,1,0.5,0.5,0.25,1,1,Male,1,0,2,2,1,1,1,426,107,0,0,0,5,90,2.5,10,10,0.5
152,7,Anonymised,338.818,4,Anonymised,1,0,0,2,0,0,2,4,700,9,£70.00,1,0,11,9,11,7,6,6,6,3,3,0,1,1,5,3500,10,152,0,1,70,1,42000,2,0.5,0.25,0,0,5,5,-2,2,2.49676025917927,2,-0.00166805710069706,1,-1,1,0.5,0.5,0.25,1,1,Male,1,0,3,3,1,1,1,427,107,0,0,0,50,90,2.5,5,40,1
152,7,Anonymised,338.818,4,Anonymised,1,0,0,2,0,0,2,4,700,9,£70.00,1,0,11,9,11,7,6,6,6,3,3,0,1,1,5,3500,10,152,0,1,70,1,42000,2,0.5,0.25,0,0,5,5,-2,2,2.49676025917927,2,-0.00166805710069706,1,-1,1,0.5,0.5,0.25,1,1,Male,1,0,4,3,1,1,1,428,107,0,0,0,50,40,2.5,10,90,5
146,7,Anonymised,374.027,2,Anonymised,1,1,0,2,-1,2,1,0,200,3,£10.00,1,0,11,10,11,8,8,10,11,5,5,0,0,1,4,3500,10,146,1,1,10,1,42000,2,0.5,0.25,2.5,1,6,5,-2,2,2.49676025917927,2,-0.000238123587266419,1,-1,1,0.5,0.5999800039992,0.25,1,0,Female,0,0,1,3,1,1,1,429,108,0,0,0,5,10,1,10,90,2.5
146,7,Anonymised,374.027,2,Anonymised,1,1,0,2,-1,2,1,0,200,3,£10.00,1,0,11,10,11,8,8,10,11,5,5,0,0,1,4,3500,10,146,1,1,10,1,42000,2,0.5,0.25,2.5,1,6,5,-2,2,2.49676025917927,2,-0.000238123587266419,1,-1,1,0.5,0.5999800039992,0.25,1,0,Female,0,0,2,3,1,1,1,430,108,0,0,0,10,40,5,50,10,0.5
146,7,Anonymised,374.027,2,Anonymised,1,1,0,2,-1,2,1,0,200,3,£10.00,1,0,11,10,11,8,8,10,11,5,5,0,0,1,4,3500,10,146,1,1,10,1,42000,2,0.5,0.25,2.5,1,6,5,-2,2,2.49676025917927,2,-0.000238123587266419,1,-1,1,0.5,0.5999800039992,0.25,1,0,Female,0,0,3,3,1,1,1,431,108,0,0,0,50,40,1,5,10,0.5
146,7,Anonymised,374.027,2,Anonymised,1,1,0,2,-1,2,1,0,200,3,£10.00,1,0,11,10,11,8,8,10,11,5,5,0,0,1,4,3500,10,146,1,1,10,1,42000,2,0.5,0.25,2.5,1,6,5,-2,2,2.49676025917927,2,-0.000238123587266419,1,-1,1,0.5,0.5999800039992,0.25,1,0,Female,0,0,4,2,1,1,1,432,108,0,0,0,10,10,0.5,50,40,1
179,7,Anonymised,287.962,2,Anonymised,1,3,3,2,3,3,2,4,200,1,£1.00,1,0,10,9,10,9,10,10,10,3,3,0,0,1,3,3500,10,179,1,1,1,1,42000,2,0.5,0.25,0,6,8,8,1,5,2.49676025917927,0,-2.38098072607483e-05,4,2,1,0.799940011997601,0.799940011997601,0.25,1,0,Female,0,0,1,1,1,1,1,433,109,0,0,0,50,10,1,5,40,5
179,7,Anonymised,287.962,2,Anonymised,1,3,3,2,3,3,2,4,200,1,£1.00,1,0,10,9,10,9,10,10,10,3,3,0,0,1,3,3500,10,179,1,1,1,1,42000,2,0.5,0.25,0,6,8,8,1,5,2.49676025917927,0,-2.38098072607483e-05,4,2,1,0.799940011997601,0.799940011997601,0.25,1,0,Female,0,0,2,2,1,1,1,434,109,0,0,0,5,90,2.5,10,10,0.5
179,7,Anonymised,287.962,2,Anonymised,1,3,3,2,3,3,2,4,200,1,£1.00,1,0,10,9,10,9,10,10,10,3,3,0,0,1,3,3500,10,179,1,1,1,1,42000,2,0.5,0.25,0,6,8,8,1,5,2.49676025917927,0,-2.38098072607483e-05,4,2,1,0.799940011997601,0.799940011997601,0.25,1,0,Female,0,0,3,3,1,1,1,435,109,0,0,0,50,90,2.5,5,40,1
179,7,Anonymised,287.962,2,Anonymised,1,3,3,2,3,3,2,4,200,1,£1.00,1,0,10,9,10,9,10,10,10,3,3,0,0,1,3,3500,10,179,1,1,1,1,42000,2,0.5,0.25,0,6,8,8,1,5,2.49676025917927,0,-2.38098072607483e-05,4,2,1,0.799940011997601,0.799940011997601,0.25,1,0,Female,0,0,4,2,1,1,1,436,109,0,0,0,50,40,2.5,10,90,5
117,7,Anonymised,556.164,4,Anonymised,1,5,4,2,4,5,2,4,400,4,£20.00,1,0,11,11,11,11,11,11,11,4,5,0,0,1,4,4500,10,117,1,1,20,1,54000,2,0.5,0.25,0.5,9,10,9,2,6,2.49676025917927,0,-0.000370438974415772,5,3,1,0.899920015996801,0.999900019996001,0.25,1,0,Female,0,0,1,3,1,1,1,437,110,0,0,0,50,10,1,5,40,5
117,7,Anonymised,556.164,4,Anonymised,1,5,4,2,4,5,2,4,400,4,£20.00,1,0,11,11,11,11,11,11,11,4,5,0,0,1,4,4500,10,117,1,1,20,1,54000,2,0.5,0.25,0.5,9,10,9,2,6,2.49676025917927,0,-0.000370438974415772,5,3,1,0.899920015996801,0.999900019996001,0.25,1,0,Female,0,0,2,2,1,1,1,438,110,0,0,0,5,90,2.5,10,10,0.5
117,7,Anonymised,556.164,4,Anonymised,1,5,4,2,4,5,2,4,400,4,£20.00,1,0,11,11,11,11,11,11,11,4,5,0,0,1,4,4500,10,117,1,1,20,1,54000,2,0.5,0.25,0.5,9,10,9,2,6,2.49676025917927,0,-0.000370438974415772,5,3,1,0.899920015996801,0.999900019996001,0.25,1,0,Female,0,0,3,3,1,1,1,439,110,0,0,0,50,90,2.5,5,40,1
117,7,Anonymised,556.164,4,Anonymised,1,5,4,2,4,5,2,4,400,4,£20.00,1,0,11,11,11,11,11,11,11,4,5,0,0,1,4,4500,10,117,1,1,20,1,54000,2,0.5,0.25,0.5,9,10,9,2,6,2.49676025917927,0,-0.000370438974415772,5,3,1,0.899920015996801,0.999900019996001,0.25,1,0,Female,0,0,4,3,1,1,1,440,110,0,0,0,50,40,2.5,10,90,5
169,7,Anonymised,324.434,2,Anonymised,1,2,3,2,0,5,2,4,300,4,£20.00,1,0,11,8,10,9,11,11,11,3,3,0,1,0,5,2250,10,169,1,1,20,1,27000,2,0.5,0.25,6.5,5,7,8,1,5,2.49676025917927,-1,-0.000741015224719219,4,2,1,0.799940011997601,0.6999600079984,0.25,1,1,Female,0,0,1,3,1,1,1,441,111,0,0,0,50,10,1,5,40,5
169,7,Anonymised,324.434,2,Anonymised,1,2,3,2,0,5,2,4,300,4,£20.00,1,0,11,8,10,9,11,11,11,3,3,0,1,0,5,2250,10,169,1,1,20,1,27000,2,0.5,0.25,6.5,5,7,8,1,5,2.49676025917927,-1,-0.000741015224719219,4,2,1,0.799940011997601,0.6999600079984,0.25,1,1,Female,0,0,2,2,1,1,1,442,111,0,0,0,5,90,2.5,10,10,0.5
169,7,Anonymised,324.434,2,Anonymised,1,2,3,2,0,5,2,4,300,4,£20.00,1,0,11,8,10,9,11,11,11,3,3,0,1,0,5,2250,10,169,1,1,20,1,27000,2,0.5,0.25,6.5,5,7,8,1,5,2.49676025917927,-1,-0.000741015224719219,4,2,1,0.799940011997601,0.6999600079984,0.25,1,1,Female,0,0,3,3,1,1,1,443,111,0,0,0,50,90,2.5,5,40,1
169,7,Anonymised,324.434,2,Anonymised,1,2,3,2,0,5,2,4,300,4,£20.00,1,0,11,8,10,9,11,11,11,3,3,0,1,0,5,2250,10,169,1,1,20,1,27000,2,0.5,0.25,6.5,5,7,8,1,5,2.49676025917927,-1,-0.000741015224719219,4,2,1,0.799940011997601,0.6999600079984,0.25,1,1,Female,0,0,4,3,1,1,1,444,111,0,0,0,50,40,2.5,10,90,5
142,7,Anonymised,396.526,1,Anonymised,2,1,2,1,1,2,2,4,200,10,£80.00,1,0,11,8,8,8,10,8,8,4,4,1,1,1,3,3500,7,142,0,1,80,1,42000,1,0,0,0.5,3,6,7,1,3,2.49676025917927,0,-0.00190657827058153,2,2,0,0.6999600079984,0.5999800039992,0,1,0,Male,1,1,1,1,1,1,1,445,112,0,0,0,50,10,1,5,40,5
142,7,Anonymised,396.526,1,Anonymised,2,1,2,1,1,2,2,4,200,10,£80.00,1,0,11,8,8,8,10,8,8,4,4,1,1,1,3,3500,7,142,0,1,80,1,42000,1,0,0,0.5,3,6,7,1,3,2.49676025917927,0,-0.00190657827058153,2,2,0,0.6999600079984,0.5999800039992,0,1,0,Male,1,1,2,2,1,1,1,446,112,0,0,0,5,90,2.5,10,10,0.5
142,7,Anonymised,396.526,1,Anonymised,2,1,2,1,1,2,2,4,200,10,£80.00,1,0,11,8,8,8,10,8,8,4,4,1,1,1,3,3500,7,142,0,1,80,1,42000,1,0,0,0.5,3,6,7,1,3,2.49676025917927,0,-0.00190657827058153,2,2,0,0.6999600079984,0.5999800039992,0,1,0,Male,1,1,3,2,1,1,1,447,112,0,0,0,50,90,2.5,5,40,1
142,7,Anonymised,396.526,1,Anonymised,2,1,2,1,1,2,2,4,200,10,£80.00,1,0,11,8,8,8,10,8,8,4,4,1,1,1,3,3500,7,142,0,1,80,1,42000,1,0,0,0.5,3,6,7,1,3,2.49676025917927,0,-0.00190657827058153,2,2,0,0.6999600079984,0.5999800039992,0,1,0,Male,1,1,4,2,1,1,1,448,112,0,0,0,50,40,2.5,10,90,5
205,7,Anonymised,223.838,1,Anonymised,1,2,2,1,2,2,1,0,300,9,£70.00,2,0,11,9,8,6,8,7,8,4,3,1,0,1,5,3500,9,205,1,0,70,1,42000,1,0,0,0,4,7,7,1,3,2.49676025917927,3,-0.00166805710069706,2,2,0,0.6999600079984,0.6999600079984,0,1,1,Female,0,0,1,2,1,1,1,449,113,0,0,0,5,10,1,10,90,2.5
205,7,Anonymised,223.838,1,Anonymised,1,2,2,1,2,2,1,0,300,9,£70.00,2,0,11,9,8,6,8,7,8,4,3,1,0,1,5,3500,9,205,1,0,70,1,42000,1,0,0,0,4,7,7,1,3,2.49676025917927,3,-0.00166805710069706,2,2,0,0.6999600079984,0.6999600079984,0,1,1,Female,0,0,2,2,1,1,1,450,113,0,0,0,10,40,5,50,10,0.5
205,7,Anonymised,223.838,1,Anonymised,1,2,2,1,2,2,1,0,300,9,£70.00,2,0,11,9,8,6,8,7,8,4,3,1,0,1,5,3500,9,205,1,0,70,1,42000,1,0,0,0,4,7,7,1,3,2.49676025917927,3,-0.00166805710069706,2,2,0,0.6999600079984,0.6999600079984,0,1,1,Female,0,0,3,3,1,1,1,451,113,0,0,0,50,40,1,5,10,0.5
205,7,Anonymised,223.838,1,Anonymised,1,2,2,1,2,2,1,0,300,9,£70.00,2,0,11,9,8,6,8,7,8,4,3,1,0,1,5,3500,9,205,1,0,70,1,42000,1,0,0,0,4,7,7,1,3,2.49676025917927,3,-0.00166805710069706,2,2,0,0.6999600079984,0.6999600079984,0,1,1,Female,0,0,4,2,1,1,1,452,113,0,0,0,10,10,0.5,50,40,1
136,7,Anonymised,432.636,3,Anonymised,4,3,4,3,4,3,2,4,600,4,£20.00,1,0,11,11,11,10,11,11,11,4,4,1,0,1,5,3500,10,136,0,1,20,1,42000,3,1.5,2.25,0.5,7,8,9,1,7,2.49676025917927,1,-0.000476303890881419,7,1,3,0.899920015996801,0.799940011997601,2.25,1,1,Male,1,1,1,2,1,1,1,453,114,0,0,0,50,10,1,5,40,5
136,7,Anonymised,432.636,3,Anonymised,4,3,4,3,4,3,2,4,600,4,£20.00,1,0,11,11,11,10,11,11,11,4,4,1,0,1,5,3500,10,136,0,1,20,1,42000,3,1.5,2.25,0.5,7,8,9,1,7,2.49676025917927,1,-0.000476303890881419,7,1,3,0.899920015996801,0.799940011997601,2.25,1,1,Male,1,1,2,2,1,1,1,454,114,0,0,0,5,90,2.5,10,10,0.5
136,7,Anonymised,432.636,3,Anonymised,4,3,4,3,4,3,2,4,600,4,£20.00,1,0,11,11,11,10,11,11,11,4,4,1,0,1,5,3500,10,136,0,1,20,1,42000,3,1.5,2.25,0.5,7,8,9,1,7,2.49676025917927,1,-0.000476303890881419,7,1,3,0.899920015996801,0.799940011997601,2.25,1,1,Male,1,1,3,2,1,1,1,455,114,0,0,0,50,90,2.5,5,40,1
136,7,Anonymised,432.636,3,Anonymised,4,3,4,3,4,3,2,4,600,4,£20.00,1,0,11,11,11,10,11,11,11,4,4,1,0,1,5,3500,10,136,0,1,20,1,42000,3,1.5,2.25,0.5,7,8,9,1,7,2.49676025917927,1,-0.000476303890881419,7,1,3,0.899920015996801,0.799940011997601,2.25,1,1,Male,1,1,4,2,1,1,1,456,114,0,0,0,50,40,2.5,10,90,5
124,7,Anonymised,495.39,4,Anonymised,1,3,4,2,4,4,1,0,0,4,£20.00,0,1,9,8,9,9,10,10,10,3,3,1,0,1,4,4500,10,124,0,1,20,1,54000,2,0.5,0.25,0,7,8,9,2,6,2.49676025917927,-1,-0.000370438974415772,5,3,1,0.899920015996801,0.799940011997601,0.25,0,0,Male,1,0,1,3,1,1,1,457,115,0,0,0,5,10,1,10,90,2.5
124,7,Anonymised,495.39,4,Anonymised,1,3,4,2,4,4,1,0,0,4,£20.00,0,1,9,8,9,9,10,10,10,3,3,1,0,1,4,4500,10,124,0,1,20,1,54000,2,0.5,0.25,0,7,8,9,2,6,2.49676025917927,-1,-0.000370438974415772,5,3,1,0.899920015996801,0.799940011997601,0.25,0,0,Male,1,0,2,2,1,1,1,458,115,0,0,0,10,40,5,50,10,0.5
124,7,Anonymised,495.39,4,Anonymised,1,3,4,2,4,4,1,0,0,4,£20.00,0,1,9,8,9,9,10,10,10,3,3,1,0,1,4,4500,10,124,0,1,20,1,54000,2,0.5,0.25,0,7,8,9,2,6,2.49676025917927,-1,-0.000370438974415772,5,3,1,0.899920015996801,0.799940011997601,0.25,0,0,Male,1,0,3,3,1,1,1,459,115,0,0,0,50,40,1,5,10,0.5
124,7,Anonymised,495.39,4,Anonymised,1,3,4,2,4,4,1,0,0,4,£20.00,0,1,9,8,9,9,10,10,10,3,3,1,0,1,4,4500,10,124,0,1,20,1,54000,2,0.5,0.25,0,7,8,9,2,6,2.49676025917927,-1,-0.000370438974415772,5,3,1,0.899920015996801,0.799940011997601,0.25,0,0,Male,1,0,4,2,1,1,1,460,115,0,0,0,10,10,0.5,50,40,1
68,7,Anonymised,962.884,1,Anonymised,1,3,2,1,2,2,2,4,1000,3,£10.00,1,0,11,11,11,11,11,11,11,5,4,1,1,1,4,750,10,68,1,1,10,1,9000,1,0,0,0,5,8,7,1,3,2.49676025917927,0,-0.00111172885269043,2,2,0,0.6999600079984,0.799940011997601,0,1,0,Female,0,0,1,3,1,1,1,461,116,0,0,0,50,10,1,5,40,5
68,7,Anonymised,962.884,1,Anonymised,1,3,2,1,2,2,2,4,1000,3,£10.00,1,0,11,11,11,11,11,11,11,5,4,1,1,1,4,750,10,68,1,1,10,1,9000,1,0,0,0,5,8,7,1,3,2.49676025917927,0,-0.00111172885269043,2,2,0,0.6999600079984,0.799940011997601,0,1,0,Female,0,0,2,2,1,1,1,462,116,0,0,0,5,90,2.5,10,10,0.5
68,7,Anonymised,962.884,1,Anonymised,1,3,2,1,2,2,2,4,1000,3,£10.00,1,0,11,11,11,11,11,11,11,5,4,1,1,1,4,750,10,68,1,1,10,1,9000,1,0,0,0,5,8,7,1,3,2.49676025917927,0,-0.00111172885269043,2,2,0,0.6999600079984,0.799940011997601,0,1,0,Female,0,0,3,2,1,1,1,463,116,0,0,0,50,90,2.5,5,40,1
68,7,Anonymised,962.884,1,Anonymised,1,3,2,1,2,2,2,4,1000,3,£10.00,1,0,11,11,11,11,11,11,11,5,4,1,1,1,4,750,10,68,1,1,10,1,9000,1,0,0,0,5,8,7,1,3,2.49676025917927,0,-0.00111172885269043,2,2,0,0.6999600079984,0.799940011997601,0,1,0,Female,0,0,4,2,1,1,1,464,116,0,0,0,50,40,2.5,10,90,5
187,7,Anonymised,286.304,2,Anonymised,1,4,5,1,1,1,1,0,800,7,£50.00,2,0,6,6,6,6,6,6,6,3,3,1,0,1,2,750,6,187,1,0,50,1,9000,1,0,0,16,9,9,10,4,6,2.49676025917927,0,-0.00557104504945536,5,5,0,0.999900019996001,0.899920015996801,0,1,0,Female,0,0,1,1,1,1,1,465,117,0,0,0,5,10,1,10,90,2.5
187,7,Anonymised,286.304,2,Anonymised,1,4,5,1,1,1,1,0,800,7,£50.00,2,0,6,6,6,6,6,6,6,3,3,1,0,1,2,750,6,187,1,0,50,1,9000,1,0,0,16,9,9,10,4,6,2.49676025917927,0,-0.00557104504945536,5,5,0,0.999900019996001,0.899920015996801,0,1,0,Female,0,0,2,1,1,1,1,466,117,0,0,0,10,40,5,50,10,0.5
187,7,Anonymised,286.304,2,Anonymised,1,4,5,1,1,1,1,0,800,7,£50.00,2,0,6,6,6,6,6,6,6,3,3,1,0,1,2,750,6,187,1,0,50,1,9000,1,0,0,16,9,9,10,4,6,2.49676025917927,0,-0.00557104504945536,5,5,0,0.999900019996001,0.899920015996801,0,1,0,Female,0,0,3,1,1,1,1,467,117,0,0,0,50,40,1,5,10,0.5
187,7,Anonymised,286.304,2,Anonymised,1,4,5,1,1,1,1,0,800,7,£50.00,2,0,6,6,6,6,6,6,6,3,3,1,0,1,2,750,6,187,1,0,50,1,9000,1,0,0,16,9,9,10,4,6,2.49676025917927,0,-0.00557104504945536,5,5,0,0.999900019996001,0.899920015996801,0,1,0,Female,0,0,4,1,1,1,1,468,117,0,0,0,10,10,0.5,50,40,1
150,7,Anonymised,388.748,5,Anonymised,1,4,3,2,4,3,2,4,200,3,£10.00,1,0,10,9,10,10,10,11,11,4,3,1,1,1,3,2250,8,150,1,1,10,1,27000,2,0.5,0.25,0.5,7,9,8,1,5,2.49676025917927,-1,-0.000370438974415772,4,2,1,0.799940011997601,0.899920015996801,0.25,1,0,Female,0,0,1,3,1,1,1,469,118,0,0,0,50,10,1,5,40,5
150,7,Anonymised,388.748,5,Anonymised,1,4,3,2,4,3,2,4,200,3,£10.00,1,0,10,9,10,10,10,11,11,4,3,1,1,1,3,2250,8,150,1,1,10,1,27000,2,0.5,0.25,0.5,7,9,8,1,5,2.49676025917927,-1,-0.000370438974415772,4,2,1,0.799940011997601,0.899920015996801,0.25,1,0,Female,0,0,2,2,1,1,1,470,118,0,0,0,5,90,2.5,10,10,0.5
150,7,Anonymised,388.748,5,Anonymised,1,4,3,2,4,3,2,4,200,3,£10.00,1,0,10,9,10,10,10,11,11,4,3,1,1,1,3,2250,8,150,1,1,10,1,27000,2,0.5,0.25,0.5,7,9,8,1,5,2.49676025917927,-1,-0.000370438974415772,4,2,1,0.799940011997601,0.899920015996801,0.25,1,0,Female,0,0,3,3,1,1,1,471,118,0,0,0,50,90,2.5,5,40,1
150,7,Anonymised,388.748,5,Anonymised,1,4,3,2,4,3,2,4,200,3,£10.00,1,0,10,9,10,10,10,11,11,4,3,1,1,1,3,2250,8,150,1,1,10,1,27000,2,0.5,0.25,0.5,7,9,8,1,5,2.49676025917927,-1,-0.000370438974415772,4,2,1,0.799940011997601,0.899920015996801,0.25,1,0,Female,0,0,4,3,1,1,1,472,118,0,0,0,50,40,2.5,10,90,5
107,7,Anonymised,675.085,5,Anonymised,1,2,4,2,4,4,2,4,600,10,£80.00,1,0,11,11,9,9,11,11,11,3,3,0,1,0,5,2500,10,107,1,1,80,1,30000,2,0.5,0.25,0,6,7,9,2,6,2.49676025917927,2,-0.00267022855587892,5,3,1,0.899920015996801,0.6999600079984,0.25,1,1,Female,0,0,1,2,1,1,1,473,119,0,0,0,50,10,1,5,40,5
107,7,Anonymised,675.085,5,Anonymised,1,2,4,2,4,4,2,4,600,10,£80.00,1,0,11,11,9,9,11,11,11,3,3,0,1,0,5,2500,10,107,1,1,80,1,30000,2,0.5,0.25,0,6,7,9,2,6,2.49676025917927,2,-0.00267022855587892,5,3,1,0.899920015996801,0.6999600079984,0.25,1,1,Female,0,0,2,2,1,1,1,474,119,0,0,0,5,90,2.5,10,10,0.5
107,7,Anonymised,675.085,5,Anonymised,1,2,4,2,4,4,2,4,600,10,£80.00,1,0,11,11,9,9,11,11,11,3,3,0,1,0,5,2500,10,107,1,1,80,1,30000,2,0.5,0.25,0,6,7,9,2,6,2.49676025917927,2,-0.00267022855587892,5,3,1,0.899920015996801,0.6999600079984,0.25,1,1,Female,0,0,3,2,1,1,1,475,119,0,0,0,50,90,2.5,5,40,1
107,7,Anonymised,675.085,5,Anonymised,1,2,4,2,4,4,2,4,600,10,£80.00,1,0,11,11,9,9,11,11,11,3,3,0,1,0,5,2500,10,107,1,1,80,1,30000,2,0.5,0.25,0,6,7,9,2,6,2.49676025917927,2,-0.00267022855587892,5,3,1,0.899920015996801,0.6999600079984,0.25,1,1,Female,0,0,4,3,1,1,1,476,119,0,0,0,50,40,2.5,10,90,5
121,7,Anonymised,512.141,3,Anonymised,4,4,5,2,5,4,2,4,600,8,£60.00,2,0,11,11,11,10,11,11,8,4,4,0,1,0,3,3500,8,121,1,0,60,1,42000,2,0.5,0.25,0.5,9,9,10,3,7,2.49676025917927,1,-0.00142959280959443,6,4,1,0.999900019996001,0.899920015996801,0.25,1,0,Female,0,1,1,1,1,1,1,477,120,0,0,0,50,10,1,5,40,5
121,7,Anonymised,512.141,3,Anonymised,4,4,5,2,5,4,2,4,600,8,£60.00,2,0,11,11,11,10,11,11,8,4,4,0,1,0,3,3500,8,121,1,0,60,1,42000,2,0.5,0.25,0.5,9,9,10,3,7,2.49676025917927,1,-0.00142959280959443,6,4,1,0.999900019996001,0.899920015996801,0.25,1,0,Female,0,1,2,2,1,1,1,478,120,0,0,0,5,90,2.5,10,10,0.5
121,7,Anonymised,512.141,3,Anonymised,4,4,5,2,5,4,2,4,600,8,£60.00,2,0,11,11,11,10,11,11,8,4,4,0,1,0,3,3500,8,121,1,0,60,1,42000,2,0.5,0.25,0.5,9,9,10,3,7,2.49676025917927,1,-0.00142959280959443,6,4,1,0.999900019996001,0.899920015996801,0.25,1,0,Female,0,1,3,2,1,1,1,479,120,0,0,0,50,90,2.5,5,40,1
