RID,VERSION,IP,DURATION,AgeBracket,Postcode,Ethnicity,MeanExpectedCurrent,MeanExpectedFuture,Variance,MeanExpectedBest,MeanExpectedWorst,WaterBills,BidLevelFrequency,bid,CV_WaterBills,CV_CouncilTax,block,design_offset,Q16_ClimateCurrentEnvironment,Q16_ClimateCurrentSelf,Q16_MicroplasticsCurrentEnvironment,Q16_MicroplasticsCurrentSelf,Q16_MicroplasticsTen,Q16_MicroplasticsTwentyFive,Q16_MicroplasticsFifty,Q17_PandemicEnvironment,Q17_PandemicMicroplastics,Coronavirus,Charity,Consequentiality,Education,Income,Understanding,participant_id,Gender,CV,Bid,Order,Income_Annual,Variance_StatedConfidenceLevel,Variance_ConfidenceAsSD,Variance_ConfidenceAsVariance,Variance_IndividualLevel,Mean_Change,MeanExpectedCurrent_Scaled,MeanExpectedFuture_Scaled,Mean_MinusLowerBound,Mean_PlusUpperBound,MeanExpectedFuture_SampleMean,Q16_Comparison,LogBidIncome,VarianceLowerBound,VarianceUpperBound,Uncertainty,MEF,MEC,var.cameron,PaymentVehicle_Dummy,Education_HigherEd,Gender_Female,Gender_Dummy,EthnicityDummy,Task,Choice,av_A,av_B,av_C,ID,Respondent,Performance_A,Emission_A,Price_A,Performance_B,Emission_B,Price_B,Performance_C,Emission_C,Price_C,AgeDummy,AdjustedMEC,VarianceChange
239,4,Anonymised,246.001,3,Anonymised,1,5,4,2,5,5,600,6,£40.00,1,0,1,0,11,10,11,10,11,11,11,5,5,1,1,0,5,3500,10,239,1,1,40,0,42000,2,0.5,0.25,1,9,10,9,2,6,2.55676657584015,0,-0.000952834755271854,5,3,1,0.899920015996801,0.999900019996001,0.25,1,1,Female,0,0,1,2,1,1,1,725,182,0,0,0,5,10,1,10,90,2.5,1,0.94995500449955,2
239,4,Anonymised,246.001,3,Anonymised,1,5,4,2,5,5,600,6,£40.00,1,0,1,0,11,10,11,10,11,11,11,5,5,1,1,0,5,3500,10,239,1,1,40,0,42000,2,0.5,0.25,1,9,10,9,2,6,2.55676657584015,0,-0.000952834755271854,5,3,1,0.899920015996801,0.999900019996001,0.25,1,1,Female,0,0,2,3,1,1,1,726,182,0,0,0,10,40,5,50,10,0.5,1,0.94995500449955,2
239,4,Anonymised,246.001,3,Anonymised,1,5,4,2,5,5,600,6,£40.00,1,0,1,0,11,10,11,10,11,11,11,5,5,1,1,0,5,3500,10,239,1,1,40,0,42000,2,0.5,0.25,1,9,10,9,2,6,2.55676657584015,0,-0.000952834755271854,5,3,1,0.899920015996801,0.999900019996001,0.25,1,1,Female,0,0,3,3,1,1,1,727,182,0,0,0,50,40,1,5,10,0.5,1,0.94995500449955,2
239,4,Anonymised,246.001,3,Anonymised,1,5,4,2,5,5,600,6,£40.00,1,0,1,0,11,10,11,10,11,11,11,5,5,1,1,0,5,3500,10,239,1,1,40,0,42000,2,0.5,0.25,1,9,10,9,2,6,2.55676657584015,0,-0.000952834755271854,5,3,1,0.899920015996801,0.999900019996001,0.25,1,1,Female,0,0,4,2,1,1,1,728,182,0,0,0,10,10,0.5,50,40,1,1,0.94995500449955,2
167,4,Anonymised,630.862,3,Anonymised,4,5,5,1,5,5,100,8,£60.00,2,0,2,4,11,11,11,11,11,11,10,5,5,0,1,0,5,750,10,167,1,0,60,0,9000,1,0,0,0,10,10,10,4,6,2.55676657584015,0,-0.00668898815079665,5,5,0,0.999900019996001,0.999900019996001,0,1,1,Female,0,1,1,2,1,1,1,729,183,0,0,0,50,10,1,5,40,5,1,0.9999500049995,0
167,4,Anonymised,630.862,3,Anonymised,4,5,5,1,5,5,100,8,£60.00,2,0,2,4,11,11,11,11,11,11,10,5,5,0,1,0,5,750,10,167,1,0,60,0,9000,1,0,0,0,10,10,10,4,6,2.55676657584015,0,-0.00668898815079665,5,5,0,0.999900019996001,0.999900019996001,0,1,1,Female,0,1,2,3,1,1,1,730,183,0,0,0,5,90,2.5,10,10,0.5,1,0.9999500049995,0
167,4,Anonymised,630.862,3,Anonymised,4,5,5,1,5,5,100,8,£60.00,2,0,2,4,11,11,11,11,11,11,10,5,5,0,1,0,5,750,10,167,1,0,60,0,9000,1,0,0,0,10,10,10,4,6,2.55676657584015,0,-0.00668898815079665,5,5,0,0.999900019996001,0.999900019996001,0,1,1,Female,0,1,3,3,1,1,1,731,183,0,0,0,50,90,2.5,5,40,1,1,0.9999500049995,0
167,4,Anonymised,630.862,3,Anonymised,4,5,5,1,5,5,100,8,£60.00,2,0,2,4,11,11,11,11,11,11,10,5,5,0,1,0,5,750,10,167,1,0,60,0,9000,1,0,0,0,10,10,10,4,6,2.55676657584015,0,-0.00668898815079665,5,5,0,0.999900019996001,0.999900019996001,0,1,1,Female,0,1,4,2,1,1,1,732,183,0,0,0,50,40,2.5,10,90,5,1,0.9999500049995,0
218,4,Anonymised,356.925,3,Anonymised,1,5,5,1,5,5,200,9,£70.00,1,0,1,0,11,11,11,11,11,11,11,5,5,1,1,0,5,3500,8,218,1,1,70,0,42000,1,0,0,0,10,10,10,4,6,2.55676657584015,0,-0.00166805710069706,5,5,0,0.999900019996001,0.999900019996001,0,1,1,Female,0,0,1,3,1,1,1,733,184,0,0,0,5,10,1,10,90,2.5,1,0.9999500049995,0
218,4,Anonymised,356.925,3,Anonymised,1,5,5,1,5,5,200,9,£70.00,1,0,1,0,11,11,11,11,11,11,11,5,5,1,1,0,5,3500,8,218,1,1,70,0,42000,1,0,0,0,10,10,10,4,6,2.55676657584015,0,-0.00166805710069706,5,5,0,0.999900019996001,0.999900019996001,0,1,1,Female,0,0,2,2,1,1,1,734,184,0,0,0,10,40,5,50,10,0.5,1,0.9999500049995,0
218,4,Anonymised,356.925,3,Anonymised,1,5,5,1,5,5,200,9,£70.00,1,0,1,0,11,11,11,11,11,11,11,5,5,1,1,0,5,3500,8,218,1,1,70,0,42000,1,0,0,0,10,10,10,4,6,2.55676657584015,0,-0.00166805710069706,5,5,0,0.999900019996001,0.999900019996001,0,1,1,Female,0,0,3,2,1,1,1,735,184,0,0,0,50,40,1,5,10,0.5,1,0.9999500049995,0
218,4,Anonymised,356.925,3,Anonymised,1,5,5,1,5,5,200,9,£70.00,1,0,1,0,11,11,11,11,11,11,11,5,5,1,1,0,5,3500,8,218,1,1,70,0,42000,1,0,0,0,10,10,10,4,6,2.55676657584015,0,-0.00166805710069706,5,5,0,0.999900019996001,0.999900019996001,0,1,1,Female,0,0,4,3,1,1,1,736,184,0,0,0,10,10,0.5,50,40,1,1,0.9999500049995,0
191,4,Anonymised,523.046,5,Anonymised,1,2,3,2,3,3,400,7,£50.00,1,0,2,4,11,8,10,9,10,10,10,3,4,1,0,0,5,2500,10,191,1,1,50,0,30000,2,0.5,0.25,0,5,7,8,1,5,2.55676657584015,-1,-0.00166805710069706,4,2,1,0.799940011997601,0.6999600079984,0.25,1,1,Female,0,0,1,2,1,1,1,737,185,0,0,0,50,10,1,5,40,5,1,0.74997500249975,2
191,4,Anonymised,523.046,5,Anonymised,1,2,3,2,3,3,400,7,£50.00,1,0,2,4,11,8,10,9,10,10,10,3,4,1,0,0,5,2500,10,191,1,1,50,0,30000,2,0.5,0.25,0,5,7,8,1,5,2.55676657584015,-1,-0.00166805710069706,4,2,1,0.799940011997601,0.6999600079984,0.25,1,1,Female,0,0,2,3,1,1,1,738,185,0,0,0,5,90,2.5,10,10,0.5,1,0.74997500249975,2
191,4,Anonymised,523.046,5,Anonymised,1,2,3,2,3,3,400,7,£50.00,1,0,2,4,11,8,10,9,10,10,10,3,4,1,0,0,5,2500,10,191,1,1,50,0,30000,2,0.5,0.25,0,5,7,8,1,5,2.55676657584015,-1,-0.00166805710069706,4,2,1,0.799940011997601,0.6999600079984,0.25,1,1,Female,0,0,3,3,1,1,1,739,185,0,0,0,50,90,2.5,5,40,1,1,0.74997500249975,2
191,4,Anonymised,523.046,5,Anonymised,1,2,3,2,3,3,400,7,£50.00,1,0,2,4,11,8,10,9,10,10,10,3,4,1,0,0,5,2500,10,191,1,1,50,0,30000,2,0.5,0.25,0,5,7,8,1,5,2.55676657584015,-1,-0.00166805710069706,4,2,1,0.799940011997601,0.6999600079984,0.25,1,1,Female,0,0,4,1,1,1,1,740,185,0,0,0,50,40,2.5,10,90,5,1,0.74997500249975,2
203,4,Anonymised,452.108,2,Anonymised,1,-1,1,3,2,2,300,2,£5.00,2,0,1,0,11,9,8,6,8,10,11,4,4,1,0,1,3,3500,10,203,1,0,5,0,42000,3,1.5,2.25,1,0,4,6,-2,4,2.55676657584015,3,-0.000119054705777819,4,-2,3,0.5999800039992,0.4000199960008,2.25,1,0,Female,0,0,1,2,1,1,1,741,186,0,0,0,5,10,1,10,90,2.5,0,0.5,6
203,4,Anonymised,452.108,2,Anonymised,1,-1,1,3,2,2,300,2,£5.00,2,0,1,0,11,9,8,6,8,10,11,4,4,1,0,1,3,3500,10,203,1,0,5,0,42000,3,1.5,2.25,1,0,4,6,-2,4,2.55676657584015,3,-0.000119054705777819,4,-2,3,0.5999800039992,0.4000199960008,2.25,1,0,Female,0,0,2,1,1,1,1,742,186,0,0,0,10,40,5,50,10,0.5,0,0.5,6
203,4,Anonymised,452.108,2,Anonymised,1,-1,1,3,2,2,300,2,£5.00,2,0,1,0,11,9,8,6,8,10,11,4,4,1,0,1,3,3500,10,203,1,0,5,0,42000,3,1.5,2.25,1,0,4,6,-2,4,2.55676657584015,3,-0.000119054705777819,4,-2,3,0.5999800039992,0.4000199960008,2.25,1,0,Female,0,0,3,2,1,1,1,743,186,0,0,0,50,40,1,5,10,0.5,0,0.5,6
203,4,Anonymised,452.108,2,Anonymised,1,-1,1,3,2,2,300,2,£5.00,2,0,1,0,11,9,8,6,8,10,11,4,4,1,0,1,3,3500,10,203,1,0,5,0,42000,3,1.5,2.25,1,0,4,6,-2,4,2.55676657584015,3,-0.000119054705777819,4,-2,3,0.5999800039992,0.4000199960008,2.25,1,0,Female,0,0,4,3,1,1,1,744,186,0,0,0,10,10,0.5,50,40,1,0,0.5,6
208,4,Anonymised,418.887,4,Anonymised,1,3,4,2,4,4,700,1,£1.00,1,0,2,4,11,9,11,9,10,10,10,3,3,1,1,1,5,4500,10,208,1,1,1,0,54000,2,0.5,0.25,0,7,8,9,2,6,2.55676657584015,0,-1.85186899884098e-05,5,3,1,0.899920015996801,0.799940011997601,0.25,1,1,Female,0,0,1,3,1,1,1,745,187,0,0,0,50,10,1,5,40,5,1,0.84996500349965,2
208,4,Anonymised,418.887,4,Anonymised,1,3,4,2,4,4,700,1,£1.00,1,0,2,4,11,9,11,9,10,10,10,3,3,1,1,1,5,4500,10,208,1,1,1,0,54000,2,0.5,0.25,0,7,8,9,2,6,2.55676657584015,0,-1.85186899884098e-05,5,3,1,0.899920015996801,0.799940011997601,0.25,1,1,Female,0,0,2,2,1,1,1,746,187,0,0,0,5,90,2.5,10,10,0.5,1,0.84996500349965,2
208,4,Anonymised,418.887,4,Anonymised,1,3,4,2,4,4,700,1,£1.00,1,0,2,4,11,9,11,9,10,10,10,3,3,1,1,1,5,4500,10,208,1,1,1,0,54000,2,0.5,0.25,0,7,8,9,2,6,2.55676657584015,0,-1.85186899884098e-05,5,3,1,0.899920015996801,0.799940011997601,0.25,1,1,Female,0,0,3,3,1,1,1,747,187,0,0,0,50,90,2.5,5,40,1,1,0.84996500349965,2
208,4,Anonymised,418.887,4,Anonymised,1,3,4,2,4,4,700,1,£1.00,1,0,2,4,11,9,11,9,10,10,10,3,3,1,1,1,5,4500,10,208,1,1,1,0,54000,2,0.5,0.25,0,7,8,9,2,6,2.55676657584015,0,-1.85186899884098e-05,5,3,1,0.899920015996801,0.799940011997601,0.25,1,1,Female,0,0,4,3,1,1,1,748,187,0,0,0,50,40,2.5,10,90,5,1,0.84996500349965,2
236,4,Anonymised,278.313,2,Anonymised,1,2,1,2,1,1,0,2,£5.00,0,1,2,4,8,7,8,7,9,10,11,4,4,1,1,1,5,3500,7,236,1,1,5,0,42000,2,0.5,0.25,0,3,7,6,-1,3,2.55676657584015,0,-0.000119054705777819,2,0,1,0.5999800039992,0.6999600079984,0.25,0,1,Female,0,0,1,1,1,1,1,749,188,0,0,0,50,10,1,5,40,5,0,0.64998500149985,2
236,4,Anonymised,278.313,2,Anonymised,1,2,1,2,1,1,0,2,£5.00,0,1,2,4,8,7,8,7,9,10,11,4,4,1,1,1,5,3500,7,236,1,1,5,0,42000,2,0.5,0.25,0,3,7,6,-1,3,2.55676657584015,0,-0.000119054705777819,2,0,1,0.5999800039992,0.6999600079984,0.25,0,1,Female,0,0,2,3,1,1,1,750,188,0,0,0,5,90,2.5,10,10,0.5,0,0.64998500149985,2
236,4,Anonymised,278.313,2,Anonymised,1,2,1,2,1,1,0,2,£5.00,0,1,2,4,8,7,8,7,9,10,11,4,4,1,1,1,5,3500,7,236,1,1,5,0,42000,2,0.5,0.25,0,3,7,6,-1,3,2.55676657584015,0,-0.000119054705777819,2,0,1,0.5999800039992,0.6999600079984,0.25,0,1,Female,0,0,3,3,1,1,1,751,188,0,0,0,50,90,2.5,5,40,1,0,0.64998500149985,2
236,4,Anonymised,278.313,2,Anonymised,1,2,1,2,1,1,0,2,£5.00,0,1,2,4,8,7,8,7,9,10,11,4,4,1,1,1,5,3500,7,236,1,1,5,0,42000,2,0.5,0.25,0,3,7,6,-1,3,2.55676657584015,0,-0.000119054705777819,2,0,1,0.5999800039992,0.6999600079984,0.25,0,1,Female,0,0,4,1,1,1,1,752,188,0,0,0,50,40,2.5,10,90,5,0,0.64998500149985,2
237,4,Anonymised,276.534,1,Anonymised,1,2,3,2,3,3,200,5,£30.00,1,0,1,0,11,9,11,8,11,11,11,3,3,1,1,1,3,1250,10,237,2,1,30,0,15000,2,0.5,0.25,0,5,7,8,1,5,2.55676657584015,1,-0.00200200267067308,4,2,1,0.799940011997601,0.6999600079984,0.25,1,0,Female,0,0,1,2,1,1,1,753,189,0,0,0,5,10,1,10,90,2.5,0,0.74997500249975,2
237,4,Anonymised,276.534,1,Anonymised,1,2,3,2,3,3,200,5,£30.00,1,0,1,0,11,9,11,8,11,11,11,3,3,1,1,1,3,1250,10,237,2,1,30,0,15000,2,0.5,0.25,0,5,7,8,1,5,2.55676657584015,1,-0.00200200267067308,4,2,1,0.799940011997601,0.6999600079984,0.25,1,0,Female,0,0,2,1,1,1,1,754,189,0,0,0,10,40,5,50,10,0.5,0,0.74997500249975,2
237,4,Anonymised,276.534,1,Anonymised,1,2,3,2,3,3,200,5,£30.00,1,0,1,0,11,9,11,8,11,11,11,3,3,1,1,1,3,1250,10,237,2,1,30,0,15000,2,0.5,0.25,0,5,7,8,1,5,2.55676657584015,1,-0.00200200267067308,4,2,1,0.799940011997601,0.6999600079984,0.25,1,0,Female,0,0,3,3,1,1,1,755,189,0,0,0,50,40,1,5,10,0.5,0,0.74997500249975,2
237,4,Anonymised,276.534,1,Anonymised,1,2,3,2,3,3,200,5,£30.00,1,0,1,0,11,9,11,8,11,11,11,3,3,1,1,1,3,1250,10,237,2,1,30,0,15000,2,0.5,0.25,0,5,7,8,1,5,2.55676657584015,1,-0.00200200267067308,4,2,1,0.799940011997601,0.6999600079984,0.25,1,0,Female,0,0,4,2,1,1,1,756,189,0,0,0,10,10,0.5,50,40,1,0,0.74997500249975,2
222,4,Anonymised,375.109,4,Anonymised,1,5,5,2,5,5,300,6,£40.00,1,0,2,4,11,10,11,11,11,11,11,5,5,0,1,0,3,1750,10,222,1,1,40,0,21000,2,0.5,0.25,0,10,10,10,3,7,2.55676657584015,-1,-0.00190657827058153,6,4,1,0.999900019996001,0.999900019996001,0.25,1,0,Female,0,0,1,3,1,1,1,757,190,0,0,0,50,10,1,5,40,5,1,0.9999500049995,2
222,4,Anonymised,375.109,4,Anonymised,1,5,5,2,5,5,300,6,£40.00,1,0,2,4,11,10,11,11,11,11,11,5,5,0,1,0,3,1750,10,222,1,1,40,0,21000,2,0.5,0.25,0,10,10,10,3,7,2.55676657584015,-1,-0.00190657827058153,6,4,1,0.999900019996001,0.999900019996001,0.25,1,0,Female,0,0,2,2,1,1,1,758,190,0,0,0,5,90,2.5,10,10,0.5,1,0.9999500049995,2
222,4,Anonymised,375.109,4,Anonymised,1,5,5,2,5,5,300,6,£40.00,1,0,2,4,11,10,11,11,11,11,11,5,5,0,1,0,3,1750,10,222,1,1,40,0,21000,2,0.5,0.25,0,10,10,10,3,7,2.55676657584015,-1,-0.00190657827058153,6,4,1,0.999900019996001,0.999900019996001,0.25,1,0,Female,0,0,3,2,1,1,1,759,190,0,0,0,50,90,2.5,5,40,1,1,0.9999500049995,2
222,4,Anonymised,375.109,4,Anonymised,1,5,5,2,5,5,300,6,£40.00,1,0,2,4,11,10,11,11,11,11,11,5,5,0,1,0,3,1750,10,222,1,1,40,0,21000,2,0.5,0.25,0,10,10,10,3,7,2.55676657584015,-1,-0.00190657827058153,6,4,1,0.999900019996001,0.999900019996001,0.25,1,0,Female,0,0,4,3,1,1,1,760,190,0,0,0,50,40,2.5,10,90,5,1,0.9999500049995,2
148,4,Anonymised,771.759,3,Anonymised,3,3,5,1,5,4,500,7,£50.00,2,0,2,4,10,6,8,3,10,2,2,5,5,1,0,1,5,2750,10,148,1,0,50,0,33000,1,0,0,0.5,8,8,10,4,6,2.55676657584015,3,-0.00151630051796396,5,5,0,0.999900019996001,0.799940011997601,0,1,1,Female,0,1,1,2,1,1,1,761,191,0,0,0,50,10,1,5,40,5,1,0.8999600039996,0
148,4,Anonymised,771.759,3,Anonymised,3,3,5,1,5,4,500,7,£50.00,2,0,2,4,10,6,8,3,10,2,2,5,5,1,0,1,5,2750,10,148,1,0,50,0,33000,1,0,0,0.5,8,8,10,4,6,2.55676657584015,3,-0.00151630051796396,5,5,0,0.999900019996001,0.799940011997601,0,1,1,Female,0,1,2,2,1,1,1,762,191,0,0,0,5,90,2.5,10,10,0.5,1,0.8999600039996,0
148,4,Anonymised,771.759,3,Anonymised,3,3,5,1,5,4,500,7,£50.00,2,0,2,4,10,6,8,3,10,2,2,5,5,1,0,1,5,2750,10,148,1,0,50,0,33000,1,0,0,0.5,8,8,10,4,6,2.55676657584015,3,-0.00151630051796396,5,5,0,0.999900019996001,0.799940011997601,0,1,1,Female,0,1,3,3,1,1,1,763,191,0,0,0,50,90,2.5,5,40,1,1,0.8999600039996,0
148,4,Anonymised,771.759,3,Anonymised,3,3,5,1,5,4,500,7,£50.00,2,0,2,4,10,6,8,3,10,2,2,5,5,1,0,1,5,2750,10,148,1,0,50,0,33000,1,0,0,0.5,8,8,10,4,6,2.55676657584015,3,-0.00151630051796396,5,5,0,0.999900019996001,0.799940011997601,0,1,1,Female,0,1,4,2,1,1,1,764,191,0,0,0,50,40,2.5,10,90,5,1,0.8999600039996,0
129,4,Anonymised,864.355,3,Anonymised,1,2,3,4,0,5,1000,10,£80.00,2,0,1,0,10,7,6,6,9,8,9,4,3,0,1,0,4,2500,9,129,0,0,80,0,30000,4,2.5,6.25,6.5,5,7,8,-1,7,2.55676657584015,1,-0.00267022855587892,8,-2,5,0.799940011997601,0.6999600079984,6.25,1,0,Male,1,0,1,1,1,1,1,765,192,0,0,0,5,10,1,10,90,2.5,1,0.74997500249975,10
129,4,Anonymised,864.355,3,Anonymised,1,2,3,4,0,5,1000,10,£80.00,2,0,1,0,10,7,6,6,9,8,9,4,3,0,1,0,4,2500,9,129,0,0,80,0,30000,4,2.5,6.25,6.5,5,7,8,-1,7,2.55676657584015,1,-0.00267022855587892,8,-2,5,0.799940011997601,0.6999600079984,6.25,1,0,Male,1,0,2,1,1,1,1,766,192,0,0,0,10,40,5,50,10,0.5,1,0.74997500249975,10
129,4,Anonymised,864.355,3,Anonymised,1,2,3,4,0,5,1000,10,£80.00,2,0,1,0,10,7,6,6,9,8,9,4,3,0,1,0,4,2500,9,129,0,0,80,0,30000,4,2.5,6.25,6.5,5,7,8,-1,7,2.55676657584015,1,-0.00267022855587892,8,-2,5,0.799940011997601,0.6999600079984,6.25,1,0,Male,1,0,3,1,1,1,1,767,192,0,0,0,50,40,1,5,10,0.5,1,0.74997500249975,10
129,4,Anonymised,864.355,3,Anonymised,1,2,3,4,0,5,1000,10,£80.00,2,0,1,0,10,7,6,6,9,8,9,4,3,0,1,0,4,2500,9,129,0,0,80,0,30000,4,2.5,6.25,6.5,5,7,8,-1,7,2.55676657584015,1,-0.00267022855587892,8,-2,5,0.799940011997601,0.6999600079984,6.25,1,0,Male,1,0,4,1,1,1,1,768,192,0,0,0,10,10,0.5,50,40,1,1,0.74997500249975,10
241,4,Anonymised,321.57,1,Anonymised,1,3,5,2,4,5,800,5,£30.00,1,0,1,0,11,9,8,8,10,11,11,4,3,1,0,1,5,2250,10,241,1,1,30,0,27000,2,0.5,0.25,0.5,8,8,10,3,7,2.55676657584015,1,-0.00111172885269043,6,4,1,0.999900019996001,0.799940011997601,0.25,1,1,Female,0,0,1,2,1,1,1,769,193,0,0,0,5,10,1,10,90,2.5,0,0.8999600039996,2
241,4,Anonymised,321.57,1,Anonymised,1,3,5,2,4,5,800,5,£30.00,1,0,1,0,11,9,8,8,10,11,11,4,3,1,0,1,5,2250,10,241,1,1,30,0,27000,2,0.5,0.25,0.5,8,8,10,3,7,2.55676657584015,1,-0.00111172885269043,6,4,1,0.999900019996001,0.799940011997601,0.25,1,1,Female,0,0,2,1,1,1,1,770,193,0,0,0,10,40,5,50,10,0.5,0,0.8999600039996,2
241,4,Anonymised,321.57,1,Anonymised,1,3,5,2,4,5,800,5,£30.00,1,0,1,0,11,9,8,8,10,11,11,4,3,1,0,1,5,2250,10,241,1,1,30,0,27000,2,0.5,0.25,0.5,8,8,10,3,7,2.55676657584015,1,-0.00111172885269043,6,4,1,0.999900019996001,0.799940011997601,0.25,1,1,Female,0,0,3,3,1,1,1,771,193,0,0,0,50,40,1,5,10,0.5,0,0.8999600039996,2
241,4,Anonymised,321.57,1,Anonymised,1,3,5,2,4,5,800,5,£30.00,1,0,1,0,11,9,8,8,10,11,11,4,3,1,0,1,5,2250,10,241,1,1,30,0,27000,2,0.5,0.25,0.5,8,8,10,3,7,2.55676657584015,1,-0.00111172885269043,6,4,1,0.999900019996001,0.799940011997601,0.25,1,1,Female,0,0,4,3,1,1,1,772,193,0,0,0,10,10,0.5,50,40,1,0,0.8999600039996,2
183,4,Anonymised,651.464,4,Anonymised,1,1,2,3,3,2,300,1,£1.00,1,0,1,0,10,8,8,7,9,10,11,3,3,1,1,1,5,2250,9,183,0,1,1,0,27000,3,1.5,2.25,0.5,3,6,7,-1,5,2.55676657584015,1,-3.70377229250494e-05,5,-1,3,0.6999600079984,0.5999800039992,2.25,1,1,Male,1,0,1,3,1,1,1,773,194,0,0,0,5,10,1,10,90,2.5,1,0.64998500149985,6
183,4,Anonymised,651.464,4,Anonymised,1,1,2,3,3,2,300,1,£1.00,1,0,1,0,10,8,8,7,9,10,11,3,3,1,1,1,5,2250,9,183,0,1,1,0,27000,3,1.5,2.25,0.5,3,6,7,-1,5,2.55676657584015,1,-3.70377229250494e-05,5,-1,3,0.6999600079984,0.5999800039992,2.25,1,1,Male,1,0,2,2,1,1,1,774,194,0,0,0,10,40,5,50,10,0.5,1,0.64998500149985,6
183,4,Anonymised,651.464,4,Anonymised,1,1,2,3,3,2,300,1,£1.00,1,0,1,0,10,8,8,7,9,10,11,3,3,1,1,1,5,2250,9,183,0,1,1,0,27000,3,1.5,2.25,0.5,3,6,7,-1,5,2.55676657584015,1,-3.70377229250494e-05,5,-1,3,0.6999600079984,0.5999800039992,2.25,1,1,Male,1,0,3,2,1,1,1,775,194,0,0,0,50,40,1,5,10,0.5,1,0.64998500149985,6
183,4,Anonymised,651.464,4,Anonymised,1,1,2,3,3,2,300,1,£1.00,1,0,1,0,10,8,8,7,9,10,11,3,3,1,1,1,5,2250,9,183,0,1,1,0,27000,3,1.5,2.25,0.5,3,6,7,-1,5,2.55676657584015,1,-3.70377229250494e-05,5,-1,3,0.6999600079984,0.5999800039992,2.25,1,1,Male,1,0,4,2,1,1,1,776,194,0,0,0,10,10,0.5,50,40,1,1,0.64998500149985,6
170,4,Anonymised,699.256,4,Anonymised,1,2,4,2,0,4,300,2,£5.00,1,0,2,4,10,11,10,10,11,11,11,3,3,1,1,1,3,2250,7,170,1,1,5,0,27000,2,0.5,0.25,8,6,7,9,2,6,2.55676657584015,1,-0.000185202334078763,5,3,1,0.899920015996801,0.6999600079984,0.25,1,0,Female,0,0,1,2,1,1,1,777,195,0,0,0,50,10,1,5,40,5,1,0.7999700029997,2
170,4,Anonymised,699.256,4,Anonymised,1,2,4,2,0,4,300,2,£5.00,1,0,2,4,10,11,10,10,11,11,11,3,3,1,1,1,3,2250,7,170,1,1,5,0,27000,2,0.5,0.25,8,6,7,9,2,6,2.55676657584015,1,-0.000185202334078763,5,3,1,0.899920015996801,0.6999600079984,0.25,1,0,Female,0,0,2,2,1,1,1,778,195,0,0,0,5,90,2.5,10,10,0.5,1,0.7999700029997,2
170,4,Anonymised,699.256,4,Anonymised,1,2,4,2,0,4,300,2,£5.00,1,0,2,4,10,11,10,10,11,11,11,3,3,1,1,1,3,2250,7,170,1,1,5,0,27000,2,0.5,0.25,8,6,7,9,2,6,2.55676657584015,1,-0.000185202334078763,5,3,1,0.899920015996801,0.6999600079984,0.25,1,0,Female,0,0,3,2,1,1,1,779,195,0,0,0,50,90,2.5,5,40,1,1,0.7999700029997,2
170,4,Anonymised,699.256,4,Anonymised,1,2,4,2,0,4,300,2,£5.00,1,0,2,4,10,11,10,10,11,11,11,3,3,1,1,1,3,2250,7,170,1,1,5,0,27000,2,0.5,0.25,8,6,7,9,2,6,2.55676657584015,1,-0.000185202334078763,5,3,1,0.899920015996801,0.6999600079984,0.25,1,0,Female,0,0,4,2,1,1,1,780,195,0,0,0,50,40,2.5,10,90,5,1,0.7999700029997,2
230,4,Anonymised,367.552,3,Anonymised,1,4,4,2,5,5,300,7,£50.00,1,0,2,4,11,9,11,8,11,11,11,5,4,0,0,1,4,2500,10,230,1,1,50,0,30000,2,0.5,0.25,1,8,9,9,2,6,2.55676657584015,1,-0.00166805710069706,5,3,1,0.899920015996801,0.899920015996801,0.25,1,0,Female,0,0,1,3,1,1,1,781,196,0,0,0,50,10,1,5,40,5,1,0.8999600039996,2
230,4,Anonymised,367.552,3,Anonymised,1,4,4,2,5,5,300,7,£50.00,1,0,2,4,11,9,11,8,11,11,11,5,4,0,0,1,4,2500,10,230,1,1,50,0,30000,2,0.5,0.25,1,8,9,9,2,6,2.55676657584015,1,-0.00166805710069706,5,3,1,0.899920015996801,0.899920015996801,0.25,1,0,Female,0,0,2,2,1,1,1,782,196,0,0,0,5,90,2.5,10,10,0.5,1,0.8999600039996,2
230,4,Anonymised,367.552,3,Anonymised,1,4,4,2,5,5,300,7,£50.00,1,0,2,4,11,9,11,8,11,11,11,5,4,0,0,1,4,2500,10,230,1,1,50,0,30000,2,0.5,0.25,1,8,9,9,2,6,2.55676657584015,1,-0.00166805710069706,5,3,1,0.899920015996801,0.899920015996801,0.25,1,0,Female,0,0,3,2,1,1,1,783,196,0,0,0,50,90,2.5,5,40,1,1,0.8999600039996,2
230,4,Anonymised,367.552,3,Anonymised,1,4,4,2,5,5,300,7,£50.00,1,0,2,4,11,9,11,8,11,11,11,5,4,0,0,1,4,2500,10,230,1,1,50,0,30000,2,0.5,0.25,1,8,9,9,2,6,2.55676657584015,1,-0.00166805710069706,5,3,1,0.899920015996801,0.899920015996801,0.25,1,0,Female,0,0,4,3,1,1,1,784,196,0,0,0,50,40,2.5,10,90,5,1,0.8999600039996,2
