"","Choice","IP","DURATION","Gender","Postcode","Ethnicity","MeanExpectedCurrent","MeanExpectedFuture","Variance","MeanExpectedBest","MeanExpectedWorst","block","design_offset","WaterBills","BidLevelFrequency","Bid","WaterBills.1","Q16_ClimateCurrentSelf","Q16_MicroplasticsCurrentEnvironment","Q16_MicroplasticsCurrentSelf","Q16_MicroplasticsTen","Q16_MicroplasticsTwentyFive","Q16_MicroplasticsFifty","Q17_PandemicEnvironment","Q17_PandemicMicroplastics","Coronavirus","Charity","Consequentiality","Education","Understanding","RID.1","CV","av_B","av_C","ID","Respondent","Performance_A","Emission_A","Price_A","Performance_B","Emission_B","Price_B","Performance_C","Emission_C","Price_C","Order"
"535",3,"992.4.550.e",421.663,1,"pa4 0ap",1,0,0,4,1,3,2,4,0,1,1,NA,4,8,4,8,9,10,3,3,0,0,0,5,10,162,1,1,1,535,134,0,0,0,50,90,2.5,5,40,1,1
"536",1,"992.4.550.e",421.663,1,"pa4 0ap",1,0,0,4,1,3,2,4,0,1,1,NA,4,8,4,8,9,10,3,3,0,0,0,5,10,162,1,1,1,536,134,0,0,0,50,40,2.5,10,90,5,1
"537",3,"9d4.96.82.5",325.986,1,"CM8 1GW",1,3,4,2,3,4,1,0,400,10,80,1,9,10,9,10,10,10,3,3,1,1,1,5,10,192,1,1,1,537,135,0,0,0,5,10,1,10,90,2.5,1
"538",2,"9d4.96.82.5",325.986,1,"CM8 1GW",1,3,4,2,3,4,1,0,400,10,80,1,9,10,9,10,10,10,3,3,1,1,1,5,10,192,1,1,1,538,135,0,0,0,10,40,5,50,10,0.5,1
"539",3,"9d4.96.82.5",325.986,1,"CM8 1GW",1,3,4,2,3,4,1,0,400,10,80,1,9,10,9,10,10,10,3,3,1,1,1,5,10,192,1,1,1,539,135,0,0,0,50,40,1,5,10,0.5,1
"540",2,"9d4.96.82.5",325.986,1,"CM8 1GW",1,3,4,2,3,4,1,0,400,10,80,1,9,10,9,10,10,10,3,3,1,1,1,5,10,192,1,1,1,540,135,0,0,0,10,10,0.5,50,40,1,1
"541",1,"a.cd.ef76.5",357.086,1,"CF82 7HX",1,5,5,3,5,5,1,0,500,7,50,2,11,11,11,10,8,8,3,3,0,0,1,4,10,186,0,1,1,541,136,0,0,0,5,10,1,10,90,2.5,1
"542",1,"a.cd.ef76.5",357.086,1,"CF82 7HX",1,5,5,3,5,5,1,0,500,7,50,2,11,11,11,10,8,8,3,3,0,0,1,4,10,186,0,1,1,542,136,0,0,0,10,40,5,50,10,0.5,1
"543",1,"a.cd.ef76.5",357.086,1,"CF82 7HX",1,5,5,3,5,5,1,0,500,7,50,2,11,11,11,10,8,8,3,3,0,0,1,4,10,186,0,1,1,543,136,0,0,0,50,40,1,5,10,0.5,1
"544",1,"a.cd.ef76.5",357.086,1,"CF82 7HX",1,5,5,3,5,5,1,0,500,7,50,2,11,11,11,10,8,8,3,3,0,0,1,4,10,186,0,1,1,544,136,0,0,0,10,10,0.5,50,40,1,1
"545",2,"974.6f5.e.1",326.579,1,"SO40 3GB",1,2,2,3,2,2,2,4,500,8,60,2,11,10,10,10,10,10,3,3,1,0,1,4,10,198,0,1,1,545,137,0,0,0,50,10,1,5,40,5,1
"546",3,"974.6f5.e.1",326.579,1,"SO40 3GB",1,2,2,3,2,2,2,4,500,8,60,2,11,10,10,10,10,10,3,3,1,0,1,4,10,198,0,1,1,546,137,0,0,0,5,90,2.5,10,10,0.5,1
"547",3,"974.6f5.e.1",326.579,1,"SO40 3GB",1,2,2,3,2,2,2,4,500,8,60,2,11,10,10,10,10,10,3,3,1,0,1,4,10,198,0,1,1,547,137,0,0,0,50,90,2.5,5,40,1,1
"548",1,"974.6f5.e.1",326.579,1,"SO40 3GB",1,2,2,3,2,2,2,4,500,8,60,2,11,10,10,10,10,10,3,3,1,0,1,4,10,198,0,1,1,548,137,0,0,0,50,40,2.5,10,90,5,1
"549",3,"9d.437.cb.9",396.019,0,"b98",1,2,1,4,0,5,1,0,0,6,40,NA,7,8,6,8,9,10,3,3,0,0,0,5,10,176,1,1,1,549,138,0,0,0,5,10,1,10,90,2.5,1
"550",3,"9d.437.cb.9",396.019,0,"b98",1,2,1,4,0,5,1,0,0,6,40,NA,7,8,6,8,9,10,3,3,0,0,0,5,10,176,1,1,1,550,138,0,0,0,10,40,5,50,10,0.5,1
"551",3,"9d.437.cb.9",396.019,0,"b98",1,2,1,4,0,5,1,0,0,6,40,NA,7,8,6,8,9,10,3,3,0,0,0,5,10,176,1,1,1,551,138,0,0,0,50,40,1,5,10,0.5,1
"552",2,"9d.437.cb.9",396.019,0,"b98",1,2,1,4,0,5,1,0,0,6,40,NA,7,8,6,8,9,10,3,3,0,0,0,5,10,176,1,1,1,552,138,0,0,0,10,10,0.5,50,40,1,1
"553",2,"c4.1b8.cf.2",471.288,1,"IP11 0UD",1,2,2,2,3,2,1,0,400,7,50,1,6,9,6,9,10,10,3,3,0,0,1,4,10,151,1,1,1,553,139,0,0,0,5,10,1,10,90,2.5,1
"554",1,"c4.1b8.cf.2",471.288,1,"IP11 0UD",1,2,2,2,3,2,1,0,400,7,50,1,6,9,6,9,10,10,3,3,0,0,1,4,10,151,1,1,1,554,139,0,0,0,10,40,5,50,10,0.5,1
"555",3,"c4.1b8.cf.2",471.288,1,"IP11 0UD",1,2,2,2,3,2,1,0,400,7,50,1,6,9,6,9,10,10,3,3,0,0,1,4,10,151,1,1,1,555,139,0,0,0,50,40,1,5,10,0.5,1
"556",2,"c4.1b8.cf.2",471.288,1,"IP11 0UD",1,2,2,2,3,2,1,0,400,7,50,1,6,9,6,9,10,10,3,3,0,0,1,4,10,151,1,1,1,556,139,0,0,0,10,10,0.5,50,40,1,1
"557",1,"9.02f.770.a",389.706,0,"ng6 0qp",1,2,0,2,1,0,2,4,500,4,20,1,8,8,8,8,9,9,3,3,0,0,1,3,8,183,1,1,1,557,140,0,0,0,50,10,1,5,40,5,1
"558",3,"9.02f.770.a",389.706,0,"ng6 0qp",1,2,0,2,1,0,2,4,500,4,20,1,8,8,8,8,9,9,3,3,0,0,1,3,8,183,1,1,1,558,140,0,0,0,5,90,2.5,10,10,0.5,1
"559",3,"9.02f.770.a",389.706,0,"ng6 0qp",1,2,0,2,1,0,2,4,500,4,20,1,8,8,8,8,9,9,3,3,0,0,1,3,8,183,1,1,1,559,140,0,0,0,50,90,2.5,5,40,1,1
"560",1,"9.02f.770.a",389.706,0,"ng6 0qp",1,2,0,2,1,0,2,4,500,4,20,1,8,8,8,8,9,9,3,3,0,0,1,3,8,183,1,1,1,560,140,0,0,0,50,40,2.5,10,90,5,1
"561",2,"9.34.0c6c.a",322.27,1,"Pe7 8ar",1,3,4,3,1,1,1,0,500,8,60,1,9,8,8,9,9,10,4,3,0,1,1,4,10,210,1,1,1,561,141,0,0,0,5,10,1,10,90,2.5,1
"562",1,"9.34.0c6c.a",322.27,1,"Pe7 8ar",1,3,4,3,1,1,1,0,500,8,60,1,9,8,8,9,9,10,4,3,0,1,1,4,10,210,1,1,1,562,141,0,0,0,10,40,5,50,10,0.5,1
"563",3,"9.34.0c6c.a",322.27,1,"Pe7 8ar",1,3,4,3,1,1,1,0,500,8,60,1,9,8,8,9,9,10,4,3,0,1,1,4,10,210,1,1,1,563,141,0,0,0,50,40,1,5,10,0.5,1
"564",2,"9.34.0c6c.a",322.27,1,"Pe7 8ar",1,3,4,3,1,1,1,0,500,8,60,1,9,8,8,9,9,10,4,3,0,1,1,4,10,210,1,1,1,564,141,0,0,0,10,10,0.5,50,40,1,1
"565",3,"9bb.cd.c4.0",370.236,1,"sy22",1,1,1,3,2,2,2,4,100,10,80,1,2,7,2,10,10,10,3,3,1,1,0,5,9,196,1,1,1,565,142,0,0,0,50,10,1,5,40,5,1
"566",3,"9bb.cd.c4.0",370.236,1,"sy22",1,1,1,3,2,2,2,4,100,10,80,1,2,7,2,10,10,10,3,3,1,1,0,5,9,196,1,1,1,566,142,0,0,0,5,90,2.5,10,10,0.5,1
"567",3,"9bb.cd.c4.0",370.236,1,"sy22",1,1,1,3,2,2,2,4,100,10,80,1,2,7,2,10,10,10,3,3,1,1,0,5,9,196,1,1,1,567,142,0,0,0,50,90,2.5,5,40,1,1
"568",3,"9bb.cd.c4.0",370.236,1,"sy22",1,1,1,3,2,2,2,4,100,10,80,1,2,7,2,10,10,10,3,3,1,1,0,5,9,196,1,1,1,568,142,0,0,0,50,40,2.5,10,90,5,1
"569",3,"936e.a5.0.9",266.423,1,"Me16 8dd",1,3,1,2,1,4,1,0,500,4,20,1,7,11,9,9,10,11,4,3,0,1,1,5,10,231,1,1,1,569,143,0,0,0,5,10,1,10,90,2.5,1
"570",2,"936e.a5.0.9",266.423,1,"Me16 8dd",1,3,1,2,1,4,1,0,500,4,20,1,7,11,9,9,10,11,4,3,0,1,1,5,10,231,1,1,1,570,143,0,0,0,10,40,5,50,10,0.5,1
"571",2,"936e.a5.0.9",266.423,1,"Me16 8dd",1,3,1,2,1,4,1,0,500,4,20,1,7,11,9,9,10,11,4,3,0,1,1,5,10,231,1,1,1,571,143,0,0,0,50,40,1,5,10,0.5,1
"572",3,"936e.a5.0.9",266.423,1,"Me16 8dd",1,3,1,2,1,4,1,0,500,4,20,1,7,11,9,9,10,11,4,3,0,1,1,5,10,231,1,1,1,572,143,0,0,0,10,10,0.5,50,40,1,1
"573",2,"148.7.c58.1",333.495,0,"SS95yb",1,1,2,3,0,0,1,0,600,6,40,1,2,9,4,6,7,8,3,3,1,1,1,3,8,212,1,1,1,573,144,0,0,0,5,10,1,10,90,2.5,1
"574",3,"148.7.c58.1",333.495,0,"SS95yb",1,1,2,3,0,0,1,0,600,6,40,1,2,9,4,6,7,8,3,3,1,1,1,3,8,212,1,1,1,574,144,0,0,0,10,40,5,50,10,0.5,1
"575",2,"148.7.c58.1",333.495,0,"SS95yb",1,1,2,3,0,0,1,0,600,6,40,1,2,9,4,6,7,8,3,3,1,1,1,3,8,212,1,1,1,575,144,0,0,0,50,40,1,5,10,0.5,1
"576",3,"148.7.c58.1",333.495,0,"SS95yb",1,1,2,3,0,0,1,0,600,6,40,1,2,9,4,6,7,8,3,3,1,1,1,3,8,212,1,1,1,576,144,0,0,0,10,10,0.5,50,40,1,1
"577",2,"ef0.a.1a6.7",471.251,1,"DE6 2JB",1,1,3,2,1,4,2,4,300,5,30,1,6,7,4,9,10,11,4,3,0,0,0,4,10,165,1,1,1,577,145,0,0,0,50,10,1,5,40,5,1
"578",3,"ef0.a.1a6.7",471.251,1,"DE6 2JB",1,1,3,2,1,4,2,4,300,5,30,1,6,7,4,9,10,11,4,3,0,0,0,4,10,165,1,1,1,578,145,0,0,0,5,90,2.5,10,10,0.5,1
"579",3,"ef0.a.1a6.7",471.251,1,"DE6 2JB",1,1,3,2,1,4,2,4,300,5,30,1,6,7,4,9,10,11,4,3,0,0,0,4,10,165,1,1,1,579,145,0,0,0,50,90,2.5,5,40,1,1
"580",2,"ef0.a.1a6.7",471.251,1,"DE6 2JB",1,1,3,2,1,4,2,4,300,5,30,1,6,7,4,9,10,11,4,3,0,0,0,4,10,165,1,1,1,580,145,0,0,0,50,40,2.5,10,90,5,1
"581",2,"9350.56.6.d",298.555,1,"BN3 4GJ",1,5,4,2,3,4,2,4,500,7,50,1,11,11,11,11,11,11,4,4,1,0,1,5,10,222,1,1,1,581,146,0,0,0,50,10,1,5,40,5,1
"582",2,"9350.56.6.d",298.555,1,"BN3 4GJ",1,5,4,2,3,4,2,4,500,7,50,1,11,11,11,11,11,11,4,4,1,0,1,5,10,222,1,1,1,582,146,0,0,0,5,90,2.5,10,10,0.5,1
"583",2,"9350.56.6.d",298.555,1,"BN3 4GJ",1,5,4,2,3,4,2,4,500,7,50,1,11,11,11,11,11,11,4,4,1,0,1,5,10,222,1,1,1,583,146,0,0,0,50,90,2.5,5,40,1,1
"584",3,"9350.56.6.d",298.555,1,"BN3 4GJ",1,5,4,2,3,4,2,4,500,7,50,1,11,11,11,11,11,11,4,4,1,0,1,5,10,222,1,1,1,584,146,0,0,0,50,40,2.5,10,90,5,1
"585",1,"97.45.245.4",489.288,1,"NE32 3PB",1,3,3,3,3,3,2,4,300,6,40,2,7,9,7,9,10,11,3,3,1,0,1,3,10,156,0,1,1,585,147,0,0,0,50,10,1,5,40,5,1
"586",3,"97.45.245.4",489.288,1,"NE32 3PB",1,3,3,3,3,3,2,4,300,6,40,2,7,9,7,9,10,11,3,3,1,0,1,3,10,156,0,1,1,586,147,0,0,0,5,90,2.5,10,10,0.5,1
"587",1,"97.45.245.4",489.288,1,"NE32 3PB",1,3,3,3,3,3,2,4,300,6,40,2,7,9,7,9,10,11,3,3,1,0,1,3,10,156,0,1,1,587,147,0,0,0,50,90,2.5,5,40,1,1
"588",2,"97.45.245.4",489.288,1,"NE32 3PB",1,3,3,3,3,3,2,4,300,6,40,2,7,9,7,9,10,11,3,3,1,0,1,3,10,156,0,1,1,588,147,0,0,0,50,40,2.5,10,90,5,1
"589",2,"56a.c4.1e.b",467.905,1,"GU11 4AX",1,2,2,2,1,3,2,4,700,3,10,1,1,3,1,5,8,8,3,3,1,0,0,4,7,171,1,1,1,589,148,0,0,0,50,10,1,5,40,5,1
"590",3,"56a.c4.1e.b",467.905,1,"GU11 4AX",1,2,2,2,1,3,2,4,700,3,10,1,1,3,1,5,8,8,3,3,1,0,0,4,7,171,1,1,1,590,148,0,0,0,5,90,2.5,10,10,0.5,1
"591",3,"56a.c4.1e.b",467.905,1,"GU11 4AX",1,2,2,2,1,3,2,4,700,3,10,1,1,3,1,5,8,8,3,3,1,0,0,4,7,171,1,1,1,591,148,0,0,0,50,90,2.5,5,40,1,1
"592",1,"56a.c4.1e.b",467.905,1,"GU11 4AX",1,2,2,2,1,3,2,4,700,3,10,1,1,3,1,5,8,8,3,3,1,0,0,4,7,171,1,1,1,592,148,0,0,0,50,40,2.5,10,90,5,1
"593",1,"9f.401.5f.7",506.894,1,"Nr8 6xx",1,2,1,2,-2,3,2,4,400,4,20,2,7,8,7,7,7,7,3,3,1,0,1,5,9,154,0,1,1,593,149,0,0,0,50,10,1,5,40,5,1
"594",3,"9f.401.5f.7",506.894,1,"Nr8 6xx",1,2,1,2,-2,3,2,4,400,4,20,2,7,8,7,7,7,7,3,3,1,0,1,5,9,154,0,1,1,594,149,0,0,0,5,90,2.5,10,10,0.5,1
"595",1,"9f.401.5f.7",506.894,1,"Nr8 6xx",1,2,1,2,-2,3,2,4,400,4,20,2,7,8,7,7,7,7,3,3,1,0,1,5,9,154,0,1,1,595,149,0,0,0,50,90,2.5,5,40,1,1
"596",1,"9f.401.5f.7",506.894,1,"Nr8 6xx",1,2,1,2,-2,3,2,4,400,4,20,2,7,8,7,7,7,7,3,3,1,0,1,5,9,154,0,1,1,596,149,0,0,0,50,40,2.5,10,90,5,1
"597",3,"97.e00.dc.9",324.406,1,"Ls15 9dr",2,3,4,2,2,5,2,4,600,1,1,1,9,11,10,11,10,9,3,3,0,0,1,5,10,220,1,1,1,597,150,0,0,0,50,10,1,5,40,5,1
"598",2,"97.e00.dc.9",324.406,1,"Ls15 9dr",2,3,4,2,2,5,2,4,600,1,1,1,9,11,10,11,10,9,3,3,0,0,1,5,10,220,1,1,1,598,150,0,0,0,5,90,2.5,10,10,0.5,1
"599",3,"97.e00.dc.9",324.406,1,"Ls15 9dr",2,3,4,2,2,5,2,4,600,1,1,1,9,11,10,11,10,9,3,3,0,0,1,5,10,220,1,1,1,599,150,0,0,0,50,90,2.5,5,40,1,1
"600",3,"97.e00.dc.9",324.406,1,"Ls15 9dr",2,3,4,2,2,5,2,4,600,1,1,1,9,11,10,11,10,9,3,3,0,0,1,5,10,220,1,1,1,600,150,0,0,0,50,40,2.5,10,90,5,1
"601",3,"f2.f48.53.c",444.309,1,"NR31 9QY",1,3,3,4,0,5,1,0,400,9,70,1,11,11,11,11,11,11,4,3,1,0,1,4,10,182,1,1,1,601,151,0,0,0,5,10,1,10,90,2.5,1
"602",1,"f2.f48.53.c",444.309,1,"NR31 9QY",1,3,3,4,0,5,1,0,400,9,70,1,11,11,11,11,11,11,4,3,1,0,1,4,10,182,1,1,1,602,151,0,0,0,10,40,5,50,10,0.5,1
"603",3,"f2.f48.53.c",444.309,1,"NR31 9QY",1,3,3,4,0,5,1,0,400,9,70,1,11,11,11,11,11,11,4,3,1,0,1,4,10,182,1,1,1,603,151,0,0,0,50,40,1,5,10,0.5,1
"604",2,"f2.f48.53.c",444.309,1,"NR31 9QY",1,3,3,4,0,5,1,0,400,9,70,1,11,11,11,11,11,11,4,3,1,0,1,4,10,182,1,1,1,604,151,0,0,0,10,10,0.5,50,40,1,1
"605",3,"9d5.2a.42.b",556.318,0,"GU9 9RH",1,-1,1,2,2,1,2,4,300,1,1,1,6,10,6,10,10,10,4,4,0,0,1,3,10,144,1,1,1,605,152,0,0,0,50,10,1,5,40,5,1
"606",3,"9d5.2a.42.b",556.318,0,"GU9 9RH",1,-1,1,2,2,1,2,4,300,1,1,1,6,10,6,10,10,10,4,4,0,0,1,3,10,144,1,1,1,606,152,0,0,0,5,90,2.5,10,10,0.5,1
"607",3,"9d5.2a.42.b",556.318,0,"GU9 9RH",1,-1,1,2,2,1,2,4,300,1,1,1,6,10,6,10,10,10,4,4,0,0,1,3,10,144,1,1,1,607,152,0,0,0,50,90,2.5,5,40,1,1
"608",2,"9d5.2a.42.b",556.318,0,"GU9 9RH",1,-1,1,2,2,1,2,4,300,1,1,1,6,10,6,10,10,10,4,4,0,0,1,3,10,144,1,1,1,608,152,0,0,0,50,40,2.5,10,90,5,1
"609",1,"c397.c.cc.7",436.229,1,"wr114ae",1,-1,1,2,1,2,1,0,300,5,30,2,2,7,2,6,7,8,3,3,1,1,0,4,10,188,0,1,1,609,153,0,0,0,5,10,1,10,90,2.5,1
"610",1,"c397.c.cc.7",436.229,1,"wr114ae",1,-1,1,2,1,2,1,0,300,5,30,2,2,7,2,6,7,8,3,3,1,1,0,4,10,188,0,1,1,610,153,0,0,0,10,40,5,50,10,0.5,1
"611",1,"c397.c.cc.7",436.229,1,"wr114ae",1,-1,1,2,1,2,1,0,300,5,30,2,2,7,2,6,7,8,3,3,1,1,0,4,10,188,0,1,1,611,153,0,0,0,50,40,1,5,10,0.5,1
"612",1,"c397.c.cc.7",436.229,1,"wr114ae",1,-1,1,2,1,2,1,0,300,5,30,2,2,7,2,6,7,8,3,3,1,1,0,4,10,188,0,1,1,612,153,0,0,0,10,10,0.5,50,40,1,1
"613",2,"9.3ced.3a.5",850.212,1,"MK18 5DZ",1,3,3,2,3,3,2,4,400,8,60,1,9,11,10,10,10,11,5,4,1,0,0,3,10,105,1,1,1,613,154,0,0,0,50,10,1,5,40,5,1
"614",2,"9.3ced.3a.5",850.212,1,"MK18 5DZ",1,3,3,2,3,3,2,4,400,8,60,1,9,11,10,10,10,11,5,4,1,0,0,3,10,105,1,1,1,614,154,0,0,0,5,90,2.5,10,10,0.5,1
"615",3,"9.3ced.3a.5",850.212,1,"MK18 5DZ",1,3,3,2,3,3,2,4,400,8,60,1,9,11,10,10,10,11,5,4,1,0,0,3,10,105,1,1,1,615,154,0,0,0,50,90,2.5,5,40,1,1
"616",2,"9.3ced.3a.5",850.212,1,"MK18 5DZ",1,3,3,2,3,3,2,4,400,8,60,1,9,11,10,10,10,11,5,4,1,0,0,3,10,105,1,1,1,616,154,0,0,0,50,40,2.5,10,90,5,1
"617",2,"97.e10.39.9",392.004,1,"Ne38 9dg",1,2,1,2,2,3,1,0,400,2,5,1,10,8,9,7,9,10,3,3,0,1,1,4,10,206,1,1,1,617,155,0,0,0,5,10,1,10,90,2.5,1
"618",1,"97.e10.39.9",392.004,1,"Ne38 9dg",1,2,1,2,2,3,1,0,400,2,5,1,10,8,9,7,9,10,3,3,0,1,1,4,10,206,1,1,1,618,155,0,0,0,10,40,5,50,10,0.5,1
"619",3,"97.e10.39.9",392.004,1,"Ne38 9dg",1,2,1,2,2,3,1,0,400,2,5,1,10,8,9,7,9,10,3,3,0,1,1,4,10,206,1,1,1,619,155,0,0,0,50,40,1,5,10,0.5,1
"620",2,"97.e10.39.9",392.004,1,"Ne38 9dg",1,2,1,2,2,3,1,0,400,2,5,1,10,8,9,7,9,10,3,3,0,1,1,4,10,206,1,1,1,620,155,0,0,0,10,10,0.5,50,40,1,1
"621",3,"715.091.4.d",425.507,1,"LS10",1,3,3,2,0,5,1,0,200,6,40,1,8,11,8,10,9,8,3,3,0,0,1,5,8,193,1,1,1,621,156,0,0,0,5,10,1,10,90,2.5,1
"622",2,"715.091.4.d",425.507,1,"LS10",1,3,3,2,0,5,1,0,200,6,40,1,8,11,8,10,9,8,3,3,0,0,1,5,8,193,1,1,1,622,156,0,0,0,10,40,5,50,10,0.5,1
"623",3,"715.091.4.d",425.507,1,"LS10",1,3,3,2,0,5,1,0,200,6,40,1,8,11,8,10,9,8,3,3,0,0,1,5,8,193,1,1,1,623,156,0,0,0,50,40,1,5,10,0.5,1
"624",2,"715.091.4.d",425.507,1,"LS10",1,3,3,2,0,5,1,0,200,6,40,1,8,11,8,10,9,8,3,3,0,0,1,5,8,193,1,1,1,624,156,0,0,0,10,10,0.5,50,40,1,1
"625",3,"c.40.ba84.7",635.255,3,"CF83 2EU",1,3,2,2,2,5,1,0,900,5,30,2,9,10,10,11,11,11,4,3,1,1,1,4,10,132,0,1,1,625,157,0,0,0,5,10,1,10,90,2.5,1
"626",1,"c.40.ba84.7",635.255,3,"CF83 2EU",1,3,2,2,2,5,1,0,900,5,30,2,9,10,10,11,11,11,4,3,1,1,1,4,10,132,0,1,1,626,157,0,0,0,10,40,5,50,10,0.5,1
"627",3,"c.40.ba84.7",635.255,3,"CF83 2EU",1,3,2,2,2,5,1,0,900,5,30,2,9,10,10,11,11,11,4,3,1,1,1,4,10,132,0,1,1,627,157,0,0,0,50,40,1,5,10,0.5,1
"628",2,"c.40.ba84.7",635.255,3,"CF83 2EU",1,3,2,2,2,5,1,0,900,5,30,2,9,10,10,11,11,11,4,3,1,1,1,4,10,132,0,1,1,628,157,0,0,0,10,10,0.5,50,40,1,1
"629",2,"71.b1.621.2",350.33,1,"WF11 0LE",1,3,3,3,2,2,1,0,500,9,70,2,9,10,10,11,11,11,4,3,0,0,0,5,9,224,0,1,1,629,158,0,0,0,5,10,1,10,90,2.5,1
"630",3,"71.b1.621.2",350.33,1,"WF11 0LE",1,3,3,3,2,2,1,0,500,9,70,2,9,10,10,11,11,11,4,3,0,0,0,5,9,224,0,1,1,630,158,0,0,0,10,40,5,50,10,0.5,1
"631",3,"71.b1.621.2",350.33,1,"WF11 0LE",1,3,3,3,2,2,1,0,500,9,70,2,9,10,10,11,11,11,4,3,0,0,0,5,9,224,0,1,1,631,158,0,0,0,50,40,1,5,10,0.5,1
"632",2,"71.b1.621.2",350.33,1,"WF11 0LE",1,3,3,3,2,2,1,0,500,9,70,2,9,10,10,11,11,11,4,3,0,0,0,5,9,224,0,1,1,632,158,0,0,0,10,10,0.5,50,40,1,1
"633",3,"9f4.422.7.7",653.055,0,"CT12",1,2,2,2,2,2,2,4,500,3,10,1,9,11,10,10,11,11,4,4,1,1,1,5,10,134,1,1,1,633,159,0,0,0,50,10,1,5,40,5,1
"634",2,"9f4.422.7.7",653.055,0,"CT12",1,2,2,2,2,2,2,4,500,3,10,1,9,11,10,10,11,11,4,4,1,1,1,5,10,134,1,1,1,634,159,0,0,0,5,90,2.5,10,10,0.5,1
"635",3,"9f4.422.7.7",653.055,0,"CT12",1,2,2,2,2,2,2,4,500,3,10,1,9,11,10,10,11,11,4,4,1,1,1,5,10,134,1,1,1,635,159,0,0,0,50,90,2.5,5,40,1,1
"636",3,"9f4.422.7.7",653.055,0,"CT12",1,2,2,2,2,2,2,4,500,3,10,1,9,11,10,10,11,11,4,4,1,1,1,5,10,134,1,1,1,636,159,0,0,0,50,40,2.5,10,90,5,1
"637",3,"97.eeb.1d.5",476.206,0,"ST16 1NA",1,1,2,2,2,2,1,0,100,8,60,1,8,8,7,8,9,9,4,4,1,1,1,5,9,190,1,1,1,637,160,0,0,0,5,10,1,10,90,2.5,1
"638",3,"97.eeb.1d.5",476.206,0,"ST16 1NA",1,1,2,2,2,2,1,0,100,8,60,1,8,8,7,8,9,9,4,4,1,1,1,5,9,190,1,1,1,638,160,0,0,0,10,40,5,50,10,0.5,1
"639",3,"97.eeb.1d.5",476.206,0,"ST16 1NA",1,1,2,2,2,2,1,0,100,8,60,1,8,8,7,8,9,9,4,4,1,1,1,5,9,190,1,1,1,639,160,0,0,0,50,40,1,5,10,0.5,1
"640",2,"97.eeb.1d.5",476.206,0,"ST16 1NA",1,1,2,2,2,2,1,0,100,8,60,1,8,8,7,8,9,9,4,4,1,1,1,5,9,190,1,1,1,640,160,0,0,0,10,10,0.5,50,40,1,1
"641",1,"97.499f.8.a",401.27,0,"s64 8pp",1,4,3,2,3,4,2,4,0,6,40,NA,9,10,8,8,8,9,3,3,0,0,1,2,7,213,0,1,1,641,161,0,0,0,50,10,1,5,40,5,1
"642",1,"97.499f.8.a",401.27,0,"s64 8pp",1,4,3,2,3,4,2,4,0,6,40,NA,9,10,8,8,8,9,3,3,0,0,1,2,7,213,0,1,1,642,161,0,0,0,5,90,2.5,10,10,0.5,1
"643",2,"97.499f.8.a",401.27,0,"s64 8pp",1,4,3,2,3,4,2,4,0,6,40,NA,9,10,8,8,8,9,3,3,0,0,1,2,7,213,0,1,1,643,161,0,0,0,50,90,2.5,5,40,1,1
"644",2,"97.499f.8.a",401.27,0,"s64 8pp",1,4,3,2,3,4,2,4,0,6,40,NA,9,10,8,8,8,9,3,3,0,0,1,2,7,213,0,1,1,644,161,0,0,0,50,40,2.5,10,90,5,1
"645",3,"71.5.197e.8",401.186,1,"AB107DE",5,5,5,2,4,4,1,0,0,5,30,NA,11,11,10,10,10,10,5,5,0,1,1,5,9,218,1,1,1,645,162,0,0,0,5,10,1,10,90,2.5,1
"646",2,"71.5.197e.8",401.186,1,"AB107DE",5,5,5,2,4,4,1,0,0,5,30,NA,11,11,10,10,10,10,5,5,0,1,1,5,9,218,1,1,1,646,162,0,0,0,10,40,5,50,10,0.5,1
"647",2,"71.5.197e.8",401.186,1,"AB107DE",5,5,5,2,4,4,1,0,0,5,30,NA,11,11,10,10,10,10,5,5,0,1,1,5,9,218,1,1,1,647,162,0,0,0,50,40,1,5,10,0.5,1
"648",3,"71.5.197e.8",401.186,1,"AB107DE",5,5,5,2,4,4,1,0,0,5,30,NA,11,11,10,10,10,10,5,5,0,1,1,5,9,218,1,1,1,648,162,0,0,0,10,10,0.5,50,40,1,1
"649",1,"9.30f.435.b",996.056,1,"w6 7lb",3,4,3,2,3,3,2,4,400,8,60,1,7,9,6,9,10,11,3,3,1,1,1,5,10,96,1,1,1,649,163,0,0,0,50,10,1,5,40,5,1
"650",1,"9.30f.435.b",996.056,1,"w6 7lb",3,4,3,2,3,3,2,4,400,8,60,1,7,9,6,9,10,11,3,3,1,1,1,5,10,96,1,1,1,650,163,0,0,0,5,90,2.5,10,10,0.5,1
"651",3,"9.30f.435.b",996.056,1,"w6 7lb",3,4,3,2,3,3,2,4,400,8,60,1,7,9,6,9,10,11,3,3,1,1,1,5,10,96,1,1,1,651,163,0,0,0,50,90,2.5,5,40,1,1
"652",1,"9.30f.435.b",996.056,1,"w6 7lb",3,4,3,2,3,3,2,4,400,8,60,1,7,9,6,9,10,11,3,3,1,1,1,5,10,96,1,1,1,652,163,0,0,0,50,40,2.5,10,90,5,1
"653",2,"93.47b.a7.9",420.021,0,"Bn2 8hh",1,2,1,2,2,2,1,0,500,2,5,1,3,11,11,10,11,11,3,3,1,0,0,2,9,214,1,1,1,653,164,0,0,0,5,10,1,10,90,2.5,1
