"","RID","DURATION","Gender","AgeBracket","Ethnicity","MeanExpectedCurrent","MeanExpectedFuture","Variance","MeanExpectedBest","MeanExpectedWorst","block","design_offset","WaterBills","BidLevelFrequency","Bid","WaterBills.1","CouncilTax","Q16_ClimateCurrentEnvironment","Q16_ClimateCurrentSelf","Q16_MicroplasticsCurrentEnvironment","Q16_MicroplasticsCurrentSelf","Q16_MicroplasticsTen","Q16_MicroplasticsTwentyFive","Q16_MicroplasticsFifty","Q17_PandemicEnvironment","Q17_PandemicMicroplastics","Coronavirus","Charity","Consequentiality","Education","Income","Understanding","RID.1","Choice_1","Choice_2","Choice_3","Choice_4","A1X1_1","A1X1_2","A1X1_3","A1X1_4","A1X2_1","A1X2_2","A1X2_3","A1X2_4","A1X3_1","A1X3_2","A1X3_3","A1X3_4","A2X1_1","A2X1_2","A2X1_3","A2X1_4","A2X2_1","A2X2_2","A2X2_3","A2X2_4","A2X3_1","A2X3_2","A2X3_3","A2X3_4","A3X1_1","A3X1_2","A3X1_3","A3X1_4","A3X2_1","A3X2_2","A3X2_3","A3X2_4","A3X3_1","A3X3_2","A3X3_3","A3X3_4","CV","Order","Transform1","WhatWillScienceSay","VarianceUpperBound","VarianceLowerBound","EstimatedVariance","ModelWTP","b_Price.ID","b_Price.post.mean","b_Price.post.sd","b_Performance_10.ID","b_Performance_10.post.mean","b_Performance_10.post.sd","b_Performance_50.ID","b_Performance_50.post.mean","b_Performance_50.post.sd","b_Emissions_40.ID","b_Emissions_40.post.mean","b_Emissions_40.post.sd","b_Emissions_90.ID","b_Emissions_90.post.mean","b_Emissions_90.post.sd"
"159",134,653.055,0,2,1,2,2,2,2,2,2,4,500,3,10,1,NA,11,9,11,10,10,11,11,4,4,1,1,1,5,3500,10,134,3,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.00286123228103223,2,1,1,0.0625,105.467972326735,159,-0.0556438916303215,0.100063162391002,159,1.3077879139578,0.163097221887142,159,0.411498420000759,0.381154285003146,159,-0.548162068751466,0.635377950767294,159,-1.79184735330754,0.432317189309932
"160",190,476.206,0,5,1,1,2,2,2,2,1,0,100,8,60,1,NA,9,8,8,7,8,9,9,4,4,1,1,1,5,5000,9,190,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,-0.0120725812342692,2,1,1,0.0625,103.727016812766,160,-0.187858062331045,0.305271019501675,160,1.31199260966536,0.159051575212774,160,0.441455293024814,0.381785486532906,160,-0.454811008765699,0.647066424301177,160,-1.79853270698071,0.394847135627068
"161",213,401.27,0,4,1,4,3,2,3,4,2,4,0,6,40,NA,2,9,9,10,8,8,8,9,3,3,0,0,1,2,250,7,213,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,0,1,-0.174353387144778,3,1,1,0.0625,82.5514184814155,161,-0.49812144376444,0.592505970230029,161,1.30866296578028,0.167909164483857,161,0.436730480881745,0.379799215764684,161,-0.56172522465029,0.622548186054311,161,-1.78963249981085,0.402478917884797
"162",218,401.186,1,1,5,5,5,2,4,4,1,0,0,5,30,NA,1,11,11,11,10,10,10,10,5,5,0,1,1,5,250,9,218,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,-0.127833371509885,5,1,1,0.0625,107.783404689214,162,-0.05813521491527,0.112945202282418,162,1.30114653406203,0.170738568724556,162,0.422722296270323,0.388029573659008,162,-0.610603999852967,0.68889493560821,162,-1.8073798963704,0.414977029891148
"163",96,996.056,1,3,3,4,3,2,3,3,2,4,400,8,60,1,NA,11,7,9,6,9,10,11,3,3,1,1,1,5,2250,10,96,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.0270286723879193,3,1,1,0.0625,109.574169198428,163,-15.8682869840383,17.6310541082028,163,1.32787551378078,0.172777268285236,163,0.157216705627222,0.292811455732798,163,-1.1599631892438,0.482019848307512,163,-1.67358415032034,0.323558909942747
"164",214,420.021,0,4,1,2,1,2,2,2,1,0,500,2,5,1,NA,4,3,11,11,10,11,11,3,3,1,0,0,2,2500,9,214,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,-0.00200200267067308,1,1,1,0.0625,97.0755188504276,164,-0.170626103758203,0.270825968444096,164,1.30770719697883,0.159841476939539,164,0.434931568658035,0.38030831282861,164,-0.542868145159521,0.637927543380755,164,-1.77892551210985,0.421968253998447
"165",228,372.515,1,3,1,3,3,2,3,5,1,0,200,5,30,1,NA,11,8,9,7,11,11,11,3,3,1,1,1,4,2750,10,228,3,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,-0.0109690313705739,3,1,1,0.0625,112.662847188848,165,-0.60346555061923,0.635817114225454,165,1.30023144785672,0.152097632153683,165,0.399699001734178,0.346681161819734,165,-0.423488451026569,0.595749355979572,165,-1.85209255030802,0.444934171707122
"166",140,635.571,1,4,1,-2,-3,2,-3,-3,1,0,600,2,5,2,NA,2,2,1,1,1,1,1,3,3,0,0,1,5,3500,10,140,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,0,1,-0.00142959280959443,-3,1,1,0.0625,65.7106406544641,166,-108.530945926193,352.621398715586,166,1.32480211803923,0.156030031417007,166,0.539781925280059,0.331471463047229,166,-0.419860754922094,0.569373100490447,166,-1.65238745535792,0.379800381215494
"167",185,512.654,0,2,1,2,4,3,2,0,2,4,500,7,50,1,NA,11,7,10,7,11,11,11,3,3,0,0,0,5,4500,9,185,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.0111733005981252,4,3,3,0.5625,122.223784532322,167,-0.0534961372388321,0.0927491729951306,167,1.30849073401571,0.16772657698404,167,0.419310674335661,0.379561738890314,167,-0.523864576737516,0.646824821805355,167,-1.81083497076589,0.389537233062914
"168",227,380.005,1,2,1,1,1,3,1,3,2,4,0,4,20,NA,1,9,7,9,7,8,8,8,3,3,1,0,1,5,2750,10,227,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.00729930248161161,1,3,3,0.5625,96.7415049299942,168,-2.54014700101776,1.71623332390182,168,1.30850269969107,0.144838703211108,168,0.474714498685241,0.336116988179382,168,-0.87684236666436,0.576432862017353,168,-1.61702642264288,0.394359416423518
"169",232,366.204,1,1,3,3,4,3,2,5,2,4,200,10,80,2,NA,8,6,6,6,6,6,6,3,3,0,1,1,4,2500,7,232,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,0,1,-0.0325231917055601,4,3,3,0.5625,118.033948133024,169,-33.7222874390216,55.8236017543646,169,1.33778538600051,0.190969567262941,169,0.589097296335628,0.366748825548192,169,-0.386459700720426,0.567116866797182,169,-1.76253606318393,0.326844198456396
"170",199,473.076,1,1,1,3,3,2,4,4,2,4,500,8,60,1,NA,11,8,11,8,9,11,11,3,3,0,0,1,4,2250,10,199,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.0270286723879193,3,1,1,0.0625,109.574169198428,170,-0.123672148730521,0.20008491595552,170,1.30380032635368,0.165994487432547,170,0.394937126944006,0.378954779244384,170,-0.505213594116665,0.639659064914016,170,-1.88919420133647,0.41891281171273
"171",137,664.907,1,2,1,2,3,2,3,-1,2,4,200,7,50,1,NA,10,9,10,8,8,9,10,4,3,0,1,1,5,2750,9,137,2,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.0183491386681965,3,1,1,0.0625,111.240526547324,171,-0.217011790166566,0.326566690874204,171,1.30428191424282,0.167013688219847,171,0.405808290682704,0.3733022328056,171,-0.61228590586858,0.658691354833667,171,-1.81389354467686,0.435876190225978
"172",145,632.817,1,1,1,2,3,2,3,3,2,4,600,9,70,2,NA,8,6,7,2,8,10,10,3,3,0,0,1,4,3500,8,145,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,0,1,-0.0202027073175195,3,1,1,0.0625,110.884079022737,172,-2.08684499530412,1.43074923620177,172,1.29813457534379,0.155263631359117,172,0.434278274499335,0.399287265692581,172,-0.743473963513826,0.564401242065842,172,-1.59100448604727,0.388909288483673
"173",219,425.931,1,2,1,1,2,2,1,2,1,0,400,5,30,1,NA,9,8,7,6,7,7,8,3,3,0,0,1,5,2750,10,219,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,-0.0109690313705739,2,1,1,0.0625,103.93512693192,173,-29.9649879121475,67.2938160045413,173,1.31844420634137,0.125343697487017,173,0.0331828214468889,0.435792123580503,173,-0.225586537560604,0.442974635065292,173,-1.63497266385203,0.40099296144119
"174",217,432.482,0,2,1,1,1,2,1,5,2,4,500,3,10,1,NA,10,10,7,7,7,10,11,4,3,1,0,0,5,1750,8,217,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.00573067470898498,1,1,1,0.0625,96.3880630923492,174,-3.86002301902119,2.05606657690692,174,1.33910208065912,0.170757339379004,174,0.595850094599264,0.344820486111435,174,-0.259996571273109,0.579495887808824,174,-1.69634644675093,0.316762411509722
"175",230,383.064,1,3,1,2,0,3,1,3,1,0,400,3,10,1,NA,11,9,9,8,8,9,10,3,3,0,0,1,4,3500,10,230,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,-0.00286123228103223,0,3,3,0.5625,89.2343352525383,175,-0.0725189439568816,0.120272284792067,175,1.30401865566202,0.160953380221597,175,0.406884059049375,0.373901037788224,175,-0.608945082503308,0.635036519414475,175,-1.79901647860142,0.424868832440814
"176",238,359.68,1,1,1,-2,1,3,1,4,2,4,800,4,20,1,NA,11,7,8,2,7,10,11,3,3,1,0,1,4,2750,8,238,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.00729930248161161,1,3,3,0.5625,96.7415049299942,176,-85.4014563543281,233.828820625141,176,1.27188051867595,0.148904098541214,176,0.482003424180331,0.369857793482602,176,-0.342572492055523,0.50197633891642,176,-1.72203495177901,0.368072345348211
"177",126,749.386,0,1,3,3,-1,2,3,-2,2,4,500,9,70,2,NA,10,9,9,8,10,10,8,3,4,0,1,1,4,2750,10,126,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,0,1,-0.0257841171557147,-1,1,1,0.0625,76.6694487408806,177,-0.141468536830795,0.242389992153699,177,1.31295156000597,0.163274185034293,177,0.418075718201482,0.38104204051131,177,-0.464929268358009,0.641565345902441,177,-1.84837122188508,0.419082513899241
"178",246,215.005,0,3,1,1,1,3,2,2,1,0,300,8,60,1,NA,8,7,5,5,7,7,7,3,3,1,0,1,4,2250,8,246,2,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,-0.0270286723879193,1,3,3,0.5625,93.1271071934628,178,-0.197672319789611,0.320859868893276,178,1.30041582217168,0.162673761100395,178,0.413549917752631,0.363685948924182,178,-0.593171282227234,0.679432183645677,178,-1.78158830365503,0.424619637190176
"179",203,504.717,0,5,1,3,3,3,0,1,2,4,700,2,5,1,NA,8,8,7,7,8,8,7,3,3,1,1,1,5,3500,9,203,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.00142959280959443,3,3,3,0.5625,115.185088478974,179,-0.211681461606089,0.315765143937643,179,1.30842150923996,0.160122587710766,179,0.429072302913965,0.359831140351973,179,-0.517100224035524,0.630802372584577,179,-1.79046870064563,0.399108846823474
"180",234,407.823,1,3,1,2,0,2,0,0,2,4,400,1,1,1,NA,11,7,8,7,9,10,11,4,3,1,1,0,5,3500,10,234,2,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.000285755109817069,0,1,1,0.0625,89.0710464523444,180,-0.226963049188278,0.369116765792629,180,1.29967521359122,0.166293366864755,180,0.403125307746594,0.364987263147212,180,-0.633807879218008,0.667401402051802,180,-1.77468897221261,0.432189422932738
"181",189,581.076,1,5,1,3,5,3,5,-2,2,4,800,9,70,1,NA,11,10,10,9,10,11,11,4,3,0,1,1,5,2750,10,189,2,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.0257841171557147,5,3,3,0.5625,128.388509236953,181,-0.230021122068672,0.378170869977251,181,1.30510696354545,0.156262981681224,181,0.413970062508894,0.367798249216207,181,-0.616242919573561,0.678121767613422,181,-1.80937558513393,0.418155940956745
"182",181,606.221,1,1,4,1,4,2,2,3,2,4,1000,1,1,1,NA,10,6,8,8,11,10,8,4,2,1,0,1,4,4500,8,181,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.000222246917238848,4,1,1,0.0625,123.696787232556,182,-0.156123449753663,0.247872122440738,182,1.30267387615405,0.160053743444044,182,0.437757076762504,0.373671285147383,182,-0.579586986157598,0.688049887185809,182,-1.76918181166248,0.42139622383685
"183",262,194.507,0,2,1,2,3,2,2,2,2,4,500,1,1,1,NA,11,7,10,7,7,8,9,5,4,1,1,1,5,5000,10,262,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.000200020002667045,3,1,1,0.0625,114.74697900012,183,-0.0519839339341635,0.0934571087728863,183,1.30872016074306,0.164435359647518,183,0.442122642315493,0.380329353511332,183,-0.489369195784058,0.648931767178516,183,-1.85130351600724,0.434354894864964
"184",173,631.287,1,4,3,3,2,3,-1,0,1,0,200,3,10,2,NA,11,8,11,8,9,9,8,3,3,0,0,1,2,2500,10,173,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,0,1,-0.00400802139753882,2,3,3,0.5625,105.911608737673,184,-0.943224049272018,0.834520655368628,184,1.29053492314923,0.152216107736879,184,0.511833553383225,0.342615262980611,184,-0.297304930216933,0.628537100324502,184,-1.69264285000418,0.440223809486459
"185",207,534.51,1,2,1,5,5,2,5,5,1,0,600,8,60,1,NA,11,11,11,11,11,11,11,5,5,1,1,1,5,2750,10,207,3,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,-0.0220597180647322,5,1,1,0.0625,128.435861267642,185,-0.233272277913633,0.364760527656472,185,1.30948046520678,0.166330551162659,185,0.442164451712375,0.357137307067205,185,-0.631466170938567,0.657085136810367,185,-1.86654323692163,0.390142819498907
"186",166,671.876,0,4,1,3,3,2,3,3,2,4,500,10,80,1,NA,11,8,11,8,11,11,11,3,3,1,0,0,5,1250,10,166,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.0661398025045449,3,1,1,0.0625,102.156613465381,186,-0.0534624836401497,0.0908525437858186,186,1.30616100066423,0.168902615682123,186,0.395899010086108,0.368495480675971,186,-0.570681325357888,0.668182620554549,186,-1.84874810466027,0.411835779977649
"187",290,122.414,1,2,1,-3,-3,1,-3,-4,2,4,300,5,30,1,NA,3,7,8,6,5,3,5,3,4,1,0,1,2,4500,5,290,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.00668898815079665,-3,0,0,0,64.8158042855932,187,-24.2170845165685,63.6847305357615,187,1.30802859470158,0.13857328891412,187,0.688985344372164,0.35852990422301,187,-0.495355322676832,0.507130256216696,187,-2.18556834260912,0.377727613632983
"188",184,624.876,1,3,1,4,4,2,3,3,1,0,300,10,80,1,NA,10,10,10,9,10,10,10,4,4,1,0,1,5,4500,10,184,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,-0.0179377006866673,4,1,1,0.0625,120.207618778817,188,-0.0702804992979159,0.120986733280908,188,1.30874205355785,0.164789801344252,188,0.421144161671012,0.374142703646719,188,-0.596549608747854,0.665108311179226,188,-1.79942077194929,0.427411919548238
"189",153,705.539,1,2,1,4,4,2,3,3,2,4,800,9,70,1,NA,11,10,11,10,11,11,11,5,5,0,0,1,5,1750,10,153,3,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.0408219945202552,4,1,1,0.0625,115.73667120036,189,-0.0591533749478077,0.0992145116652098,189,1.31303827512201,0.162016469810868,189,0.429070126369543,0.387174432471492,189,-0.541137748941705,0.66241942869894,189,-1.81102247277719,0.425439121269121
"190",226,496.162,1,1,1,3,1,4,0,2,1,0,200,7,50,2,NA,11,7,11,7,9,11,11,3,3,0,0,0,3,1750,9,226,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,0,1,-0.0289875368732523,1,5,5,1.5625,94.0413166550012,190,-98.8669065223333,307.124745233388,190,1.32015515239556,0.171034025458338,190,0.472806621714074,0.350097247616928,190,-0.360087300189155,0.559785924390613,190,-1.76554051270989,0.374157327226855
"191",254,288.54,1,4,1,2,2,3,3,4,2,4,200,6,40,1,NA,10,8,8,6,8,9,10,4,3,1,0,0,5,1750,9,254,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.0231224174208543,2,3,3,0.5625,102.304198466734,191,-2.57514000631115,1.78511366837461,191,1.30591939984739,0.147845180606225,191,0.449398546073666,0.33721228183517,191,-0.834066375778887,0.594389686519871,191,-1.6497286066493,0.378630669338754
"192",271,212.29,1,4,1,2,3,3,1,5,1,0,600,9,70,2,NA,11,8,9,8,11,11,11,3,3,1,1,1,5,2250,10,271,3,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,0,1,-0.0316053394153311,3,3,3,0.5625,109.36541822494,192,-0.0617136378623034,0.104557922918407,192,1.30473345914723,0.161420847402824,192,0.432542725570314,0.352183911897719,192,-0.559499370743897,0.665123165930699,192,-1.82293682439726,0.404708357250112
"193",242,339.583,1,2,1,-1,1,3,3,1,1,0,300,9,70,2,NA,11,8,8,6,7,8,7,4,3,1,0,0,5,3500,9,242,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,0,1,-0.0202027073175195,1,3,3,0.5625,94.3722926347044,193,-0.173800357556205,0.283249945902373,193,1.30705223169738,0.160974464441114,193,0.412481376300792,0.37556561196839,193,-0.502839499447415,0.630028088355683,193,-1.83426415119817,0.412426054342659
"194",263,263.752,1,2,1,3,2,3,2,2,2,4,200,4,20,1,NA,11,9,11,9,11,11,11,3,3,1,0,1,5,2750,10,263,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.00729930248161161,2,3,3,0.5625,105.287769829942,194,-2.72143099575508,1.8272291289994,194,1.29970847997787,0.170901335835953,194,0.457426625816836,0.378642541355667,194,-0.945921110804421,0.600359718107193,194,-1.96860639855928,0.370170560903027
"195",236,515.316,1,3,1,4,0,4,2,4,1,0,200,10,80,1,NA,11,9,10,8,10,11,11,4,3,1,1,0,5,2750,10,236,3,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,-0.0295224392663217,0,5,5,1.5625,85.7313000530397,195,-0.582400766840989,0.65143442612796,195,1.30461585886063,0.163664714306828,195,0.414915917667865,0.368502999907551,195,-0.391020642145575,0.652216596906558,195,-1.83245565205357,0.40021875189196
"196",225,552.164,1,3,1,5,5,1,5,5,1,0,200,2,5,1,NA,10,9,9,8,10,11,11,5,5,0,1,1,5,750,10,225,3,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,-0.00668898815079665,5,0,0,0,131.419035538245,196,-0.0584604897116425,0.103034900948022,196,1.31345726351188,0.169243899300886,196,0.425148105522511,0.375688735439028,196,-0.546074999107521,0.605737406696545,196,-1.81583527016121,0.414470696949662
"197",283,212.075,0,1,1,-2,0,3,1,1,2,4,300,7,50,2,NA,3,2,4,2,2,2,4,2,3,1,1,1,4,1750,8,283,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,0,1,-0.0289875368732523,0,3,3,0.5625,84.5971824939763,197,-1.42939111663596,0.972601328478044,197,1.27731192314492,0.184617725566926,197,0.495737770594594,0.402355178720231,197,-0.247374144106752,0.563682499312564,197,-1.60345433072151,0.392228723003183
"198",249,349.676,1,3,1,2,3,2,2,0,1,0,900,3,10,1,NA,11,9,9,9,8,8,7,3,3,1,1,1,5,2250,9,249,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,-0.00445435034938031,3,1,1,0.0625,113.922424270611,198,-2.18084498690553,1.47693385612729,198,1.37630833242024,0.166436570743856,198,0.30485525908864,0.357484300068827,198,-0.226173862867971,0.573144483025759,198,-1.92527457142167,0.36744788071243
"199",240,523.671,0,5,1,-1,0,3,0,0,2,4,300,4,20,1,NA,11,8,11,6,7,7,7,3,3,0,0,0,5,2750,8,240,2,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.00729930248161161,0,3,3,0.5625,88.4401254422604,199,-0.332619555548337,0.456672279306013,199,1.29830669883719,0.167437352130691,199,0.423833455220423,0.387912047207184,199,-0.579098886708965,0.66248263124429,199,-1.76937382646935,0.421145875565689
"200",177,738.458,1,1,1,1,0,3,0,0,1,0,400,10,80,2,NA,8,5,7,5,6,6,6,3,3,0,0,1,5,1750,8,177,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,0,1,-0.0467921615067589,0,3,3,0.5625,81.4916382899065,200,-1.77175891859465,1.05676716411757,200,1.24979653424514,0.17385101428607,200,0.607407761939451,0.346161075463918,200,-0.319044949101691,0.626785851433165,200,-1.70078953276806,0.408796404326393
"201",264,304.761,1,1,1,2,2,2,2,2,1,0,200,5,30,1,NA,9,6,6,8,10,10,10,4,3,0,0,1,4,2250,10,264,3,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,-0.0134230203321407,2,1,1,0.0625,103.472520803764,201,-0.637070922125228,0.660747379647891,201,1.3147936407848,0.169152456551563,201,0.419893430816517,0.362330031439482,201,-0.386224362140482,0.633649784206151,201,-1.869208331658,0.399702217340626
"202",233,564.61,1,5,1,1,1,3,2,5,2,4,100,6,40,2,NA,9,2,7,1,8,9,10,3,3,1,0,0,5,3500,8,233,3,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,0,1,-0.0114943794257351,1,3,3,0.5625,95.9690656409383,202,-0.0558696203752396,0.09271443017463,202,1.31796627466909,0.165719910590481,202,0.436833956266507,0.378569422752452,202,-0.572975239790358,0.661747269134867,202,-1.82594947771523,0.409132794894186
"203",275,260.958,1,2,1,3,2,2,3,2,1,0,500,1,1,1,NA,9,8,7,8,8,7,7,4,4,1,1,1,5,1750,9,275,2,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,-0.000571591898957653,2,1,1,0.0625,105.902061796373,203,-0.426458531138344,0.547815893647978,203,1.30049526988958,0.167096138613746,203,0.419233479717688,0.368375679806899,203,-0.531976326652742,0.635864364841451,203,-1.77127442376112,0.416459258478014
"204",243,388.99,0,1,3,3,4,2,3,3,2,4,400,9,70,2,NA,11,10,11,11,10,11,11,4,3,0,1,1,5,2750,10,243,2,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,0,1,-0.0257841171557147,4,1,1,0.0625,118.669897223582,204,-0.248469305480888,0.383919906230724,204,1.29599658202779,0.163250961408622,204,0.404751129152852,0.382978531621291,204,-0.626424242422476,0.648775387468871,204,-1.83464910346782,0.410178246118598
"205",278,263.532,1,2,1,0,0,2,1,1,1,0,300,4,20,1,NA,10,10,10,10,6,6,6,3,3,1,0,1,5,1750,10,278,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,-0.0114943794257351,0,1,1,0.0625,87.0716410925603,205,-21.7069576772722,43.50129029355,205,1.31911122537524,0.122832804565135,205,0.0605742317311182,0.494984807092251,205,-0.178939754734818,0.448862885795178,205,-1.71526435184885,0.372969789226031
